feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
0.041450777,0.125,0.0,0.0,0.023809524,0.023809524,0.0,0.034482759,0.15625,0.029315376,0.0,0.0,0.0
0.05181347,0.25,0.0,0.0,0.02380952,0.04761905,0.0,0.00862069,0.3125,0.01683502,0.0,0.0,0.0
0.01554404,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.02586207,0.15625,0.03443322,0.0,0.0,0.0
0.03108808,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.109375,0.03681257,0.0,0.0,0.0
0.04663212,0.0,0.0212766,0.0,0.3095238,0.0,0.0,0.05172414,0.046875,0.1171717,0.0,0.6149608,0.0
0.0984456,0.125,0.1702128,0.0,0.02380952,0.0,0.0,0.0,0.203125,0.02446689,0.0,0.4192914,0.0
0.119170984,0.125,0.0,0.0,0.357142857,0.119047619,0.0,0.103448276,0.046875,0.010819304,0.0,0.0,0.0
0.051813472,0.25,0.0,0.0,0.238095238,0.047619048,0.0,0.017241379,0.109375,0.03003367,0.0,0.152469611,0.0
0.015544041,0.25,0.0,0.0,0.0,0.023809524,0.0,0.017241379,0.171875,0.031021324,0.0,0.0,0.0
0.1088083,0.25,0.0212766,0.0,0.0,0.02380952,0.0,0.00862069,0.34375,0.06289562,0.0,0.127058,1.0
0.04663212,0.125,0.04255319,0.0,0.0,0.0,0.0,0.0,0.09375,0.004668911,0.0,0.111811,0.0
0.020725389,0.125,0.021276596,0.0,0.0,0.0,0.0,0.017241379,0.171875,0.031021324,0.0,0.0,0.0
0.316062176,0.125,0.085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09918722,0.0
0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.00862069,0.125,0.007497194,1.0,0.0,0.0
0.03626943,0.25,0.0,0.0,0.1428571,0.04761905,0.0,0.01724138,0.515625,0.07533109,0.0,0.0,0.0
0.015544041,0.125,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.21875,0.024377104,0.0,0.0,0.0
0.02072539,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.03448276,0.03125,0.08368126,0.0,0.111811,0.0
0.015544041,0.125,0.0,0.0,0.0,0.023809524,0.0,0.0,0.125,0.01647587,1.0,0.0,0.0
0.04663212,0.25,0.0,0.0,0.07142857,0.02380952,0.0,0.02586207,0.375,0.1179798,0.0,0.111811,0.0
0.025906736,0.125,0.0,0.0,0.0,0.0,0.0,0.068965517,0.265625,0.12,0.0,0.0,0.0
0.03626943,0.125,0.04255319,0.08333333,0.02380952,0.02380952,0.0,0.00862069,0.375,0.04534231,0.0,0.06988191,0.0
0.04145078,0.25,0.0,0.0,0.0,0.02380952,0.0,0.03448276,0.484375,0.2375758,0.0,0.0,1.0
0.020725389,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.0,0.0
0.03626943,0.125,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.069881905,0.0
0.046632124,0.125,0.063829787,0.0,0.023809524,0.0,0.0,0.00862069,0.234375,0.007003367,0.0,0.111811048,0.0
0.010362694,0.125,0.0,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001571268,0.0,0.0,0.0
0.031088083,0.0,0.042553191,0.0,0.023809524,0.0,0.0,0.0,0.046875,0.002065095,0.5,0.079865034,0.0
0.7512953,0.375,0.3404255,0.0,0.07142857,0.07142857,0.0,0.0,0.046875,0.06994388,0.0,0.1187035,1.0
0.1398964,0.5,0.06382979,0.2916667,0.02380952,0.04761905,0.0,0.0,0.09375,0.01750842,0.0,0.1397638,0.0
0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.06896552,0.265625,0.03241302,0.0,0.0,0.0
0.07253886,0.25,0.0,0.0,0.02380952,0.0,0.0,0.0,0.046875,0.00291807,0.5,0.0,0.0
0.03108808,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.03125,0.03344557,0.0,0.2395951,0.0
0.03108808,0.125,0.04255319,0.0,0.04761905,0.0,0.0,0.01724138,0.171875,0.02446689,0.0,0.07986501,0.0
0.067357513,0.125,0.106382979,0.0,0.119047619,0.0,0.0,0.00862069,0.09375,0.01301908,0.0,0.159730069,0.0
0.02590674,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.003636364,0.0,0.0,0.0
0.03108808,0.125,0.08510638,0.0,0.02380952,0.0,0.0,0.0,0.171875,0.01512907,0.0,0.2395951,0.0
0.010362694,0.25,0.0,0.0,0.0,0.023809524,0.0,0.068965517,0.109375,0.068058361,0.0,0.0,0.0
0.03626943,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.046875,0.008395062,0.0,0.0,0.0
0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.025862069,0.03125,0.005791246,0.0,0.0,0.0
0.015544041,0.125,0.0,0.0,0.023809524,0.023809524,0.0,0.017241379,0.0625,0.009158249,0.0,0.0,0.0
0.02590674,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.0625,0.001661055,0.0,0.0,0.0
0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.01724138,0.46875,0.08579125,0.0,0.0,0.0
0.08290155,0.125,0.106383,0.0,0.04761905,0.0,0.0,0.0,0.3125,0.01975309,0.0,0.1315424,1.0
0.020725389,0.25,0.021276596,0.0,0.095238095,0.023809524,0.0,0.025862069,0.296875,0.092390572,0.0,0.0,0.0
0.01036269,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.09375,0.003636364,0.0,0.0,0.0
0.03626943,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.00862069,0.34375,0.032413019,0.0,0.069881905,0.0
0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.04310345,0.125,0.01243547,0.0,0.0,0.0
0.02072539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.002020202,1.0,0.111811,1.0
0.07253886,0.0,0.106382979,0.0,0.238095238,0.0,0.0,0.017241379,0.046875,0.009068462,0.0,0.372703513,0.0
0.020725389,0.125,0.021276596,0.0,0.0,0.0,0.0,0.017241379,0.0,0.000852974,0.0,0.0,0.0
0.02590674,0.25,0.0,0.0,0.0,0.02380952,0.0,0.01724138,0.046875,0.008484848,0.0,0.0,0.0
0.025906736,0.0,0.042553191,0.0,0.0,0.0,0.0,0.0,0.078125,0.004534231,1.0,0.093175874,0.0
0.031088083,0.125,0.0,0.0,0.0,0.023809524,0.0,0.017241379,0.453125,0.014096521,0.0,0.0,0.0
0.01036269,0.0,0.0,0.0,0.02380952,0.0,0.0,0.06034483,0.1875,0.06680135,0.0,0.0,0.0
0.05699482,0.375,0.08510638,0.0,0.02380952,0.02380952,0.0,0.02586207,0.5,0.1169473,0.0,0.1863517,0.0
0.01036269,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.171875,0.008484848,0.0,0.0,0.0
0.04145078,0.125,0.0,0.0,0.07142857,0.0,0.0,0.06896552,0.421875,0.2153535,0.0,0.0,1.0
0.02590674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.002020202,1.0,0.09317589,0.0
0.03626943,0.25,0.0,0.0,0.04761905,0.04761905,0.0,0.0,0.109375,0.05845118,0.0,0.2096457,0.0
0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.017241379,0.0,0.000852974,0.0,0.0,0.0
0.01554404,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.02586207,0.0625,0.001212121,0.0,0.0,0.0
0.015544041,0.125,0.0,0.0,0.047619048,0.0,0.0,0.017241379,0.359375,0.039147026,0.0,0.0,1.0
0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.04310345,0.46875,0.1582492,0.0,0.0,1.0
0.01036269,0.25,0.0,0.0,0.0,0.04761905,0.0,0.01724138,0.46875,0.08579125,0.0,0.0,0.0
0.01554404,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.234375,0.01090909,0.0,0.0,0.0
0.2279793,0.25,0.1702128,0.0,0.1666667,0.0,0.0,0.00862069,0.34375,0.2409428,0.0,0.09938761,1.0
0.04145078,0.125,0.0,0.0,0.0,0.0,0.0,0.00862069,0.171875,0.01333333,0.0,0.0,0.0
0.082901554,0.25,0.021276596,0.0,0.023809524,0.0,0.0,0.025862069,0.6875,0.135443322,0.0,0.0,0.0
0.1139896,0.0,0.04255319,0.0,0.0,0.0,0.0,0.06896552,0.234375,0.01468013,0.0,0.02430675,0.0
0.0984456,0.25,0.0,0.0,0.2142857,0.04761905,0.0,0.06896552,0.421875,0.2153535,0.0,0.0,1.0
0.010362694,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.046875,0.007452301,0.0,0.186351747,0.0
0.02590674,0.125,0.0212766,0.0,0.07142857,0.0,0.0,0.06896552,0.171875,0.04013468,0.0,0.0,0.0
0.04663212,0.0,0.04255319,0.0,0.0,0.0,0.0,0.0,0.015625,0.000718294,1.0,0.05590552,1.0
0.01554404,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.02586207,0.28125,0.1639955,0.0,0.0,0.0
0.08290155,0.25,0.0,0.08333333,0.0,0.0,0.0,0.0,0.578125,0.4575084,0.0,0.0,0.0
