feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
0.02072539,0.25,0.0212766,0.0,0.02380952,0.02380952,0.0,0.06034483,0.1875,0.06680135,0.0,0.0,0.0
0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.0,0.0
0.04145078,0.125,0.0212766,0.0,0.02380952,0.02380952,0.0,0.00862069,0.09375,0.002289562,0.0,0.0,0.0
0.051813472,0.125,0.085106383,0.0,0.047619048,0.0,0.0,0.0,0.328125,0.055488215,0.0,0.254116044,0.0
0.01554404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.002020202,1.0,0.0,1.0
0.015544041,0.125,0.0,0.0,0.095238095,0.0,0.0,0.068965517,0.09375,0.028013468,0.0,0.13976381,0.0
0.03626943,0.125,0.08510638,0.0,0.0952381,0.0,0.0,0.02586207,0.078125,0.01863075,0.0,0.4891733,0.0
0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.04310345,0.40625,0.04668911,0.0,0.0,0.0
0.025906736,0.0,0.042553191,0.0,0.023809524,0.0,0.0,0.017241379,0.09375,0.001167228,0.0,0.093175892,0.0
0.025906736,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.017241379,0.21875,0.012615039,0.0,0.186351747,0.0
0.02072539,0.25,0.0,0.0,0.0952381,0.02380952,0.0,0.00862069,0.1875,0.1076094,0.0,0.0,0.0
0.015544041,0.125,0.0,0.0,0.0,0.0,0.0,0.068965517,0.15625,0.00691358,0.0,0.0,0.0
0.03626943,0.125,0.06382979,0.25,0.04761905,0.02380952,0.0,0.0,0.109375,0.03227834,0.0,0.1397638,0.0
0.02590674,0.25,0.0,0.0,0.02380952,0.04761905,0.0,0.00862069,0.234375,0.01090909,0.0,0.0,0.0
0.056994819,0.125,0.106382979,0.0,0.0,0.0,0.0,0.025862069,0.578125,0.024781145,0.0,0.512467305,0.0
0.02590674,0.25,0.0,0.0,0.04761905,0.02380952,0.0,0.06896552,0.171875,0.04013468,0.0,0.0,0.0
0.04145078,0.125,0.0,0.0,0.0,0.0,0.0,0.01724138,0.359375,0.1034343,0.0,0.0,1.0
0.015544041,0.125,0.0,0.0,0.071428571,0.0,0.0,1.0,0.0625,0.055937149,0.0,0.0,0.0
0.01554404,0.0,0.0,0.0,0.02380952,0.0,0.0,0.0,0.140625,0.00704826,1.0,0.0,0.0
0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.08219978,0.0,0.0,0.0
0.04663212,0.0,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.03125,0.01979798,0.0,0.05590552,0.0
0.04663212,0.25,0.0,0.0,0.02380952,0.0,0.0,0.01724138,0.25,0.03196409,0.0,0.0,0.0
0.02590674,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.015625,0.00983165,0.0,0.0,0.0
0.010362694,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.014545455,0.0,0.0,1.0
0.01554404,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.06034483,0.1875,0.06680135,0.0,0.0,0.0
0.005181347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.06994388,0.0,0.0,1.0
0.046632124,0.125,0.0,0.0,0.095238095,0.0,0.0,0.034482759,0.21875,0.084624018,0.0,0.111811048,0.0
0.03626943,0.0,0.042553191,0.041666667,0.095238095,0.0,0.0,0.025862069,0.390625,0.058451178,0.0,0.069881905,1.0
0.010362694,0.0,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.078125,0.012031425,0.0,0.186351747,0.0
0.08290155,0.375,0.0,0.0,0.02380952,0.07142857,0.0,0.02586207,0.296875,0.02338945,0.0,0.0,0.0
0.01036269,0.125,0.0,0.0,0.02380952,0.0,0.0,0.0,0.1875,0.01701459,0.0,0.1863517,1.0
0.015544041,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.0,0.265625,0.009292929,0.0,0.13976381,0.0
0.1968912,0.625,0.1914894,0.0,0.04761905,0.1190476,0.0,0.00862069,0.34375,0.2409428,0.0,0.1290127,1.0
0.03626943,0.25,0.0212766,0.0,0.02380952,0.0,0.0,0.03448276,0.109375,0.05845118,0.0,0.0,0.0
0.02590674,0.125,0.0,0.0,0.02380952,0.0,0.0,0.03448276,0.375,0.05939394,0.0,0.0,0.0
0.01554404,0.25,0.0,0.0,0.02380952,0.04761905,0.0,0.06896552,0.1875,0.04790123,0.0,0.0,0.0
0.134715,0.25,0.106383,0.0,0.0,0.02380952,0.0,0.01724138,0.140625,0.01975309,0.0,0.3934092,0.0
0.207253886,0.125,0.127659574,0.0,0.547619048,0.0,0.0,1.0,0.0625,0.055937149,0.0,0.436335798,0.0
0.02072539,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.046875,0.00996633,0.0,0.0,0.0
0.062176166,0.25,0.042553191,0.0,0.023809524,0.119047619,0.0,0.017241379,0.453125,0.014096521,0.0,0.043004249,0.0
0.134715,0.125,0.1489362,0.0,0.02380952,0.0,0.0,0.0,0.046875,0.00291807,0.5,0.3519977,0.0
0.025906736,0.125,0.021276596,0.0,0.047619048,0.0,0.0,0.051724138,0.0625,0.007901235,0.0,0.0,0.0
0.020725389,0.0,0.021276596,0.041666667,0.023809524,0.0,0.0,0.025862069,0.25,0.035690236,0.0,0.111811048,0.0
0.0880829,0.125,0.04255319,0.3333333,0.07142857,0.02380952,0.0,0.02586207,0.09375,0.04179574,0.0,0.09317589,0.0
0.03108808,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.140625,0.008754209,0.0,0.0,0.0
0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.03448276,0.125,0.01589226,0.0,0.0,0.0
0.020725389,0.375,0.0,0.0,0.047619048,0.047619048,0.0,0.017241379,0.109375,0.021189675,0.0,0.0,0.0
0.2020725,0.25,0.1702128,0.0,0.04761905,0.0,0.0,0.00862069,0.34375,0.2409428,0.0,0.1257874,1.0
0.03626943,0.25,0.0212766,0.0,0.07142857,0.02380952,0.0,0.06034483,0.109375,0.04296296,0.0,0.0,0.0
0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.068965517,0.265625,0.12,0.0,0.0,0.0
0.051813472,0.125,0.0,0.0,0.119047619,0.0,0.0,0.017241379,0.796875,0.216296296,0.0,0.203292835,0.0
0.269430052,0.25,0.14893617,0.0,0.047619048,0.142857143,0.0,0.034482759,0.328125,0.01701459,0.0,0.137126747,1.0
0.06217617,0.125,0.08510638,0.0,0.07142857,0.0,0.0,0.00862069,0.1875,0.02819304,0.0,0.1290127,0.0
0.02590674,0.125,0.0,0.0,0.02380952,0.0,0.0,0.01724138,0.171875,0.02446689,0.0,0.0,0.0
0.03108808,0.0,0.04255319,0.0,0.04761905,0.0,0.0,0.00862069,0.15625,0.01719416,0.0,0.2395951,0.0
0.020725389,0.125,0.0,0.0,0.095238095,0.0,0.0,0.034482759,0.234375,0.011402918,0.0,0.0,0.0
0.01554404,0.125,0.0212766,0.0,0.07142857,0.0,0.0,0.01724138,0.140625,0.01037037,0.0,0.0,0.0
0.119171,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.01041526,0.0,0.02329397,0.0
0.02072539,0.125,0.0212766,0.0,0.07142857,0.0,0.0,0.04310345,0.3125,0.05113356,0.0,0.111811,0.0
0.07253886,0.25,0.06382979,0.0,0.02380952,0.07142857,0.0,0.04310345,0.1875,0.02473625,0.0,0.1490814,0.0
0.06217617,0.0,0.08510638,0.0,0.1190476,0.0,0.0,0.1982759,0.265625,0.07021324,0.0,0.1290127,0.0
0.03626943,0.125,0.0,0.0,0.023809524,0.0,0.0,0.025862069,0.328125,0.045611672,0.0,0.069881905,0.0
0.03626943,0.125,0.0,0.0,0.0,0.0,0.0,0.03448276,0.109375,0.04709315,0.0,0.0,0.0
0.020725389,0.125,0.021276596,0.0,0.0,0.0,0.0,0.017241379,0.0,0.000852974,0.0,0.0,0.0
