Id,feature1,feature2,feature3,feature4,feature5,labels
36,0.027027026434916,0.0,0.0,0.0,0.0,0.0
37,0.0054054009053617,0.0,0.0,0.0,0.0,0.0
38,0.0162162162782468,0.0,0.0,0.0,0.0,0.0
39,0.0864864843830826,0.0833333320277777,0.0,0.0,0.0,0.0
40,0.0216216255295542,0.0416666748263888,0.0,0.0,0.0,0.0
41,0.1135134711747566,0.2083333741319443,0.0,0.0,0.0,0.0
42,0.0648648630265011,0.1249999990208333,0.0,0.0,0.0,0.0
43,0.0054054050783345,0.0,0.0,0.0,0.0,0.0
44,0.0378378365915851,0.0,0.0999999928000005,0.1249999947500002,0.0,0.0
45,0.0054054009053617,0.0,0.0,0.0,0.0,1.0
46,0.0594594579481665,0.0416666669930555,0.0,0.374999979000001,0.0,0.0
47,0.0216216213565814,0.0,0.6999999448000045,0.0,0.0,0.0
48,0.0162162173214901,0.0416666748263888,0.0,0.1249999737500013,0.0,0.0
49,0.048648645705011,0.0,0.0,0.25,0.0,0.0
50,0.0432432374969468,0.1250000048958333,0.0,0.0,0.0,0.0
51,0.0648648598967715,0.0416666748263888,1.0,0.1249999737500013,0.0,0.0
52,0.0162162173214901,0.0,0.0,0.0,0.0,0.0
53,0.0162162162782468,0.0,0.0,0.0,0.0,1.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0918918905046603,0.0416666748263888,0.0,0.1249999737500013,0.0,0.0
56,0.0486486477914974,0.0,0.0,0.0,0.0,0.0
57,0.0054054009053617,0.0,0.0,0.0,0.0,0.0
58,0.0918918905046603,0.0416666748263888,0.4999998800000096,0.0,0.0,0.0
59,0.0702702681048356,0.0416666748263888,0.0,0.25,0.0,0.0
60,0.0162162162782468,0.0416666669930555,0.0,0.0,0.0,0.0
61,0.0054054050783345,0.0,0.0,0.1249999947500002,0.0,0.0
62,0.0162162162782468,0.0416666669930555,0.0,0.0,0.0,0.0
63,0.0108108101566691,0.0,0.0,0.0,0.0,1.0
64,0.0702702681048356,0.0,0.7999998560000116,1.0,0.0,0.0
65,0.0054054009053617,0.0,0.0,0.0,0.0,1.0
66,0.0216216255295542,0.0,0.0,0.8750001312499934,0.0,0.0
67,0.0324324315132505,0.0416666669930555,0.0,0.1249999947500002,0.0,0.0
68,0.140540564377238,0.1250000048958333,0.7000000239999982,0.25,0.0,0.0
69,0.1351351040070133,0.1250000048958333,0.4999998800000096,0.1249999737500013,0.0,0.0
70,0.0270270233051863,0.0416666748263888,0.0,0.0,0.0,0.0
71,0.1189189315449813,0.2916667237847219,0.0,0.0,0.0,0.0
72,0.0162162162782468,0.0,0.0,0.0,0.0,0.0
73,0.0540540539130752,0.1250000048958333,0.0,0.0,0.0,0.0
74,0.1243243209746677,0.1666666660138888,0.0,0.1249999947500002,0.0,0.0
75,0.0648648598967715,0.0416666748263888,0.0,0.3749999737500012,0.0,0.0
76,0.0270270233051863,0.0416666748263888,0.0,0.25,0.0,0.0
77,0.2054053585496873,0.3333333986111108,0.0,0.0,0.0,1.0
78,0.0054054009053617,0.0,0.0,0.0,0.0,0.0
79,0.1027026996180862,0.0,0.0,0.1249999947500002,0.0,0.0
80,0.0918918905046603,0.0416666748263888,0.0,0.25,0.0,1.0
81,0.0108108091134259,0.0416666748263888,0.0,0.0,0.0,0.0
82,0.027027026434916,0.0,0.0,0.0,0.0,0.0
83,0.0054054050783345,0.0,0.0,0.0,0.0,1.0
84,0.0378378397213147,0.0,0.0,0.1249999737500013,0.0,0.0
85,0.027027026434916,0.0416666669930555,0.0,0.1249999947500002,0.0,0.0
86,0.0378378365915851,0.0416666669930555,0.0,0.1249999947500002,0.0,0.0
87,0.0432432374969468,0.0,0.0,0.1249999737500013,0.0,0.0
88,0.0378378397213147,0.0833333300694444,0.0,0.25,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,1.0
90,0.0540540539130752,0.1250000048958333,0.0,0.1249999737500013,0.0,0.0
91,0.027027026434916,0.0,0.0,0.0,0.0,0.0
92,0.0162162162782468,0.0416666669930555,0.0,0.1249999947500002,0.0,0.0
93,0.0162162162782468,0.0416666669930555,0.0,0.0,0.0,0.0
94,0.0108108091134259,0.0,0.0,0.0,0.0,1.0
95,0.9999999999999998,1.0,0.0,0.8750001312499934,0.0,1.0
96,0.0378378365915851,0.1249999990208333,0.0,0.0,0.0,1.0
97,0.0594594579481665,0.0416666669930555,0.0,0.0,1.0,1.0
98,0.0054054050783345,0.0,0.0,0.0,0.0,0.0
99,0.1945945421335589,0.3750000734374997,0.0,0.1249999737500013,0.0,0.0
100,0.5405405631253462,0.0833333300694444,0.0,1.0,0.0,1.0
101,0.005405404644448251,0.0,0.0,0.0,0.0,1.0
102,0.13830667950495779,0.2327629975184067,0.0,0.0,0.0,1.0
103,0.18137116868231978,0.35101649262122253,0.0,0.0,0.0,1.0
104,0.047156393127757545,0.04202457679390538,0.0,0.0,0.0,1.0
105,0.3666415294188557,0.0074162854549079385,0.0,0.7415069911704992,0.0,1.0
106,0.004163964224936253,0.0,0.0,0.0,0.0,1.0
107,0.08643049725304197,0.036604938923766636,0.0,0.2161112212879419,0.0,1.0
108,0.04837861928197382,0.1249999997846007,0.0,0.0,0.0,1.0
109,0.0734262288865323,0.031499567285401486,0.0,0.18899736670042502,0.0,1.0
110,0.0042478111074358005,0.0,0.0,0.0,0.0,1.0
111,0.012664672492160524,0.0,0.0,0.0,0.0,1.0
112,0.031956987011612106,0.0,0.0,0.09780103928304282,0.0,1.0
113,0.33072245059125344,0.011157856715382428,0.0,0.6741587075278584,0.0,1.0
114,0.006793412317637073,0.0,0.0,0.0,0.0,1.0
115,0.026553900557363688,0.013483665732677494,0.0,0.0,0.32360797504933114,1.0
116,0.022083185790264415,0.0113061404254522,0.0,0.033918407511133744,0.0,1.0
117,0.16569341042460817,0.05226401941470643,0.0,0.3475442777952281,0.0,1.0
118,0.013861105971134074,0.0,0.0,0.0,0.0,1.0
119,0.009484784986054293,0.0,0.0,0.0,0.0,1.0
120,0.010810809869255117,0.011479188152258155,0.0,0.0,0.0,1.0
121,0.03402278681767805,0.10735539356816934,0.0,0.0,0.0,1.0
122,0.005743154749600527,0.0,0.0,0.0,0.0,1.0
123,0.005405403989268484,0.0,0.0,0.0,0.0,1.0
124,0.37585350205224544,0.069683197143449,0.0,0.7133471213638493,0.0,1.0
125,0.005045663985607088,0.0,0.0,0.0,0.0,1.0
126,0.3427200815085679,0.06496145401017825,0.0,0.6693061402679764,0.0,1.0
127,0.0037010331252655343,0.0,0.0,0.0,0.0,1.0
128,0.009070008519810335,0.02824800791358218,0.0,0.0,0.0,1.0
129,0.0197760317682318,0.0,0.0,0.020580177245924466,0.0,1.0
130,0.0010391249133680034,0.0,0.0,0.0,0.0,1.0
131,0.08331903225109097,0.1815458737730098,0.0,0.0,0.0,1.0
132,0.011399504807366415,0.0027227175176996327,0.0,0.0,0.0,1.0
133,0.3426535095290888,0.0833333300694444,0.0,0.6186551681790404,0.0,1.0
134,0.08198173792095374,0.07947510050903003,0.0,0.1249999737500013,0.0,1.0
135,0.09007925960501058,0.12500000280615908,0.0,0.0,0.0,1.0
136,0.19052829443306044,0.029786637656327056,0.0,0.42820056007543206,0.0,1.0
137,0.49190818450290247,0.07881677028141555,0.0,0.9187019015262522,0.0,1.0
138,0.009161898837296583,0.028956328882326247,0.0,0.0,0.0,1.0
139,0.161587945978707,0.3151351403877615,0.0,0.0,0.0,1.0
140,0.018550455777535918,0.0416666748263888,0.0,0.035795853561717245,0.0,1.0
141,0.005405403346437529,0.0,0.0,0.0,0.0,1.0
142,0.10970099982344321,0.21434605442855983,0.0,0.0,0.0,1.0
143,0.016481419350341614,0.0,0.0,0.026226563363348443,0.0,1.0
144,0.014733130353879818,0.011432119184723932,0.0,0.0,0.0,1.0
145,0.0378378397213147,0.0005732037245661317,0.0,0.1249999737500013,0.0,1.0
146,0.09569008061680224,0.16888739662123312,0.0,0.0,0.0,1.0
147,0.03900261676958389,0.042664284649317666,0.0,0.1249999737500013,0.0,1.0
148,0.0011188649962563801,0.0,0.0,0.0,0.0,1.0
149,0.19546328601412474,0.37165179081150396,0.0,0.0,0.0,1.0
150,0.02288675746350286,0.0,0.0,0.038564054880099216,0.0,1.0
151,0.15923954080124683,0.22212656745539366,0.0,0.0,0.0,1.0
152,0.12878006472824488,0.03722376264124862,0.0,0.31664368372122087,0.0,1.0
153,0.0378378397213147,0.026354837725330267,0.0,0.1249999737500013,0.0,1.0
154,0.2828188241649024,0.0593983370532398,0.0,0.5691700075890948,0.0,1.0
155,0.005966369525695602,0.0,0.0,0.0,0.0,1.0
156,0.0681471849964463,0.02336345963860226,0.0,0.19509035365875435,0.0,1.0
157,0.14617173730054916,0.2977740002697737,0.0,0.0,0.0,1.0
158,0.04110242270247584,0.01370222969719925,0.0,0.08221336208307894,0.0,1.0
159,0.440249874063377,0.07401918780123237,0.0,0.8323453932068788,0.0,1.0
160,0.03417290820766638,0.0,0.0,0.10381209467108463,0.0,1.0
