feature1,feature2,feature3,feature4,feature5
0.032432431513250565,0.0,0.0,0.109375,0.08611702078425332
0.016216216278246893,0.0,0.0,0.109375,0.08611702078425332
0.010810810156669123,0.0,0.0,0.109375,0.08611702078425332
0.010810810156669123,0.0,0.0,0.109375,0.08611702078425332
0.010810810156669123,0.0,0.0,0.109375,0.08611702078425332
0.010810810156669123,0.0,0.0,0.109375,0.08611702078425332
0.016216216278246893,0.0,0.0,0.109375,0.08611702078425332
0.021621621356581452,0.0,0.0,0.109375,0.08611702078425332
0.021621621356581452,0.0,0.0,0.109375,0.08611702078425332
0.010810810156669123,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.010810810156669123,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.016216216278246893,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.027027026434916012,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.032432431513250565,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.027027026434916012,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.010810810156669123,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.010810810156669123,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.010810810156669123,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.010810810156669123,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.016216216278246893,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.021621621356581452,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.021621621356581452,0.14285714285714285,0.0,0.03125,0.0150502898856984
0.08108107826150482,0.14285714285714285,0.0540540533177502,0.0,0.013068057030407263
0.027027026434916012,0.0,0.0,0.09375,0.030614491024047157
0.027027026434916012,0.0,0.0,0.09375,0.030614491024047157
0.027027026434916012,0.0,0.0,0.09375,0.030614491024047157
0.027027026434916012,0.0,0.0,0.09375,0.030614491024047157
0.07027026810483569,0.0,0.0,0.09375,0.030614491024047157
0.021621621356581452,0.0,0.0,0.09375,0.030614491024047157
0.016216216278246893,0.0,0.0,0.09375,0.030614491024047157
0.016216216278246893,0.0,0.0,0.09375,0.030614491024047157
0.010810810156669123,0.0,0.0,0.09375,0.030614491024047157
0.010810810156669123,0.0,0.0,0.09375,0.030614491024047157
0.010810810156669123,0.0,0.0,0.09375,0.030614491024047157
0.010810810156669123,0.0,0.0,0.09375,0.030614491024047157
0.016216216278246893,0.0,0.0,0.09375,0.030614491024047157
0.021621621356581452,0.0,0.0,0.09375,0.030614491024047157
0.021621621356581452,0.0,0.0,0.09375,0.030614491024047157
0.027027026434916012,0.0,0.0,0.109375,0.03472578922196198
0.09189188946141714,0.0,0.0,0.109375,0.03472578922196198
0.043243241669919684,0.0,0.0,0.109375,0.03472578922196198
0.043243241669919684,0.0,0.0,0.109375,0.03472578922196198
0.043243241669919684,0.0,0.0,0.109375,0.03472578922196198
0.043243241669919684,0.0,0.0,0.109375,0.03472578922196198
0.04864864779149746,0.14285714285714285,0.0,0.75,0.8882607224412837
0.010810810156669123,0.14285714285714285,0.0,0.75,0.8882607224412837
0.010810810156669123,0.14285714285714285,0.0,0.75,0.8882607224412837
0.032432431513250565,0.2857142857142857,0.0540540533177502,0.75,0.8882607224412837
0.016216216278246893,0.14285714285714285,0.0,0.75,0.8882607224412837
0.0054054050783345605,0.14285714285714285,0.0,0.75,0.8882607224412837
0.010810810156669123,0.14285714285714285,0.0,0.75,0.8882607224412837
0.010810810156669123,0.14285714285714285,0.0,0.75,0.8882607224412837
0.0054054050783345605,0.14285714285714285,0.0,0.75,0.8882607224412837
0.0054054050783345605,0.14285714285714285,0.0,0.75,0.8882607224412837
0.021621621356581452,0.14285714285714285,0.0,0.75,0.8882607224412837
0.021621621356581452,0.14285714285714285,0.0,0.75,0.8882607224412837
0.03783783659158513,0.14285714285714285,0.0,0.75,0.8882607224412837
0.03783783659158513,0.14285714285714285,0.0,0.75,0.8882607224412837
0.07027026810483569,0.14285714285714285,0.0,0.75,0.8882607224412837
0.07027026810483569,0.14285714285714285,0.0,0.75,0.8882607224412837
0.0054054050783345605,0.0,0.0,0.75,0.8882607224412837
0.054054052869832024,0.14285714285714285,0.0,0.75,0.8882607224412837
0.054054052869832024,0.14285714285714285,0.0,0.75,0.8882607224412837
0.07567567318317026,0.2857142857142857,0.08108107884149018,0.75,0.8882607224412837
0.09189188946141714,0.2857142857142857,0.0540540533177502,0.109375,0.040672489423177784
0.1135135097747554,0.2857142857142857,0.0540540533177502,0.109375,0.040672489423177784
0.05945945794816658,0.2857142857142857,0.0540540533177502,0.078125,0.009397254659147711
0.17837837280125654,0.2857142857142857,0.08108107884149018,0.078125,0.012921224543074705
0.06486486302650113,0.2857142857142857,0.0270270266588751,0.078125,0.012921224543074705
0.06486486302650113,0.2857142857142857,0.0270270266588751,0.078125,0.012921224543074705
0.06486486302650113,0.2857142857142857,0.0270270266588751,0.078125,0.012921224543074705
0.06486486302650113,0.2857142857142857,0.0270270266588751,0.078125,0.012921224543074705
0.08108107826150482,0.2857142857142857,0.0270270266588751,0.078125,0.012921224543074705
0.07567567318317026,0.2857142857142857,0.0270270266588751,0.078125,0.012921224543074705
0.032432431513250565,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.032432431513250565,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.0054054050783345605,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.016216216278246893,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.03783783659158513,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.13513513113133682,0.2857142857142857,0.0540540533177502,0.546875,0.4742676487050362
0.05945945794816658,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.05945945794816658,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.0054054050783345605,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.0054054050783345605,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.010810810156669123,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.0054054050783345605,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.0054054050783345605,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.0054054050783345605,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.03783783659158513,0.2857142857142857,0.0270270266588751,0.546875,0.4742676487050362
0.010810810156669123,0.14285714285714285,0.0,0.546875,0.4742676487050362
0.043243241669919684,0.2857142857142857,0.0270270266588751,0.546875,0.4742676487050362
0.10270269961808627,0.2857142857142857,0.08108107884149018,0.546875,0.4742676487050362
0.10810810469642083,0.2857142857142857,0.08108107884149018,0.546875,0.4742676487050362
0.13513513113133682,0.5714285714285714,0.1351351321592404,0.546875,0.4742676487050362
0.11891891485308995,0.5714285714285714,0.08108107884149018,0.546875,0.4742676487050362
0.11891891485308995,0.2857142857142857,0.08108107884149018,0.546875,0.4742676487050362
0.1297297260530023,0.2857142857142857,0.08108107884149018,0.546875,0.4742676487050362
0.13513513113133682,0.2857142857142857,0.08108107884149018,0.546875,0.4742676487050362
0.16756756264458741,0.42857142857142855,0.10810810550036529,0.015625,0.04845458999235216
0.1135135097747554,0.2857142857142857,0.0540540533177502,0.015625,0.04845458999235216
0.1135135097747554,0.2857142857142857,0.0540540533177502,0.015625,0.04845458999235216
0.10270269961808627,0.2857142857142857,0.0540540533177502,0.015625,0.04845458999235216
0.345945935445844,0.7142857142857142,0.21621621100073057,0.21875,0.14294103965976768
0.26486485718433916,0.5714285714285714,0.1351351321592404,0.21875,0.14294103965976768
0.26486485718433916,0.5714285714285714,0.1351351321592404,0.21875,0.14294103965976768
0.10810810469642083,0.42857142857142855,0.0540540533177502,0.21875,0.14294103965976768
0.10270269961808627,0.42857142857142855,0.0540540533177502,0.21875,0.14294103965976768
0.10270269961808627,0.42857142857142855,0.0540540533177502,0.21875,0.14294103965976768
0.1135135097747554,0.5714285714285714,0.0540540533177502,0.21875,0.14294103965976768
0.13513513113133682,0.42857142857142855,0.0540540533177502,0.21875,0.14294103965976768
0.14594594128800595,0.14285714285714285,0.0,0.234375,0.12480727571679757
0.1513513463663405,0.2857142857142857,0.10810810550036529,0.234375,0.12480727571679757
0.12432432097466772,0.2857142857142857,0.0540540533177502,0.234375,0.12480727571679757
0.03783783659158513,0.14285714285714285,0.0,0.234375,0.12480727571679757
0.043243241669919684,0.2857142857142857,0.0540540533177502,0.09375,0.09404595384076025
0.043243241669919684,0.2857142857142857,0.0540540533177502,0.09375,0.09404595384076025
0.043243241669919684,0.2857142857142857,0.0540540533177502,0.09375,0.09404595384076025
0.22162161447117623,0.7142857142857142,0.1621621588181155,0.015625,0.009030174258487518
0.16756756264458741,0.5714285714285714,0.10810810550036529,0.015625,0.009030174258487518
0.16756756264458741,0.5714285714285714,0.10810810550036529,0.015625,0.009030174258487518
0.11891891485308995,0.2857142857142857,0.0540540533177502,0.015625,0.009030174258487518
0.23243242567108857,0.7142857142857142,0.1621621588181155,0.03125,0.023933631656853357
0.17837837280125654,0.5714285714285714,0.10810810550036529,0.03125,0.023933631656853357
0.17837837280125654,0.5714285714285714,0.10810810550036529,0.03125,0.023933631656853357
0.1297297260530023,0.2857142857142857,0.0540540533177502,0.03125,0.023933631656853357
0.027027026434916012,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.027027026434916012,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.027027026434916012,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.010810810156669123,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.0054054050783345605,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.09729729453975171,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.0054054050783345605,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.04864864779149746,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.032432431513250565,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.04864864779149746,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.08108107826150482,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.08108107826150482,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.04864864779149746,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.04864864779149746,0.14285714285714285,0.0,0.3125,0.16371778019801184
0.08108107826150482,0.2857142857142857,0.0270270266588751,0.3125,0.16371778019801184
0.08108107826150482,0.2857142857142857,0.0270270266588751,0.3125,0.16371778019801184
0.06486486302650113,0.2857142857142857,0.0540540533177502,0.546875,0.4742676487050362
0.12432432097466772,0.2857142857142857,0.10810810550036529,0.546875,0.4742676487050362
0.0054054050783345605,0.14285714285714285,0.0270270266588751,0.109375,0.007708685143179296
0.016216216278246893,0.2857142857142857,0.0270270266588751,0.109375,0.007708685143179296
0.03783783659158513,0.2857142857142857,0.0270270266588751,0.328125,0.15483443842685687
0.032432431513250565,0.2857142857142857,0.0270270266588751,0.328125,0.15483443842685687
0.016216216278246893,0.42857142857142855,0.10810810550036529,0.109375,0.007708685143179296
0.010810810156669123,0.42857142857142855,0.08108107884149018,0.109375,0.007708685143179296
0.032432431513250565,0.42857142857142855,0.0540540533177502,0.109375,0.007708685143179296
0.032432431513250565,0.42857142857142855,0.0540540533177502,0.109375,0.007708685143179296
0.021621621356581452,0.2857142857142857,0.0270270266588751,0.109375,0.007708685143179296
0.027027026434916012,0.14285714285714285,0.0270270266588751,0.328125,0.15483443842685687
0.027027026434916012,0.14285714285714285,0.0270270266588751,0.328125,0.15483443842685687
0.03783783659158513,0.14285714285714285,0.0270270266588751,0.328125,0.15483443842685687
0.03783783659158513,0.14285714285714285,0.0270270266588751,0.328125,0.15483443842685687
0.03783783659158513,0.14285714285714285,0.0270270266588751,0.328125,0.15483443842685687
0.03783783659158513,0.14285714285714285,0.0270270266588751,0.328125,0.15483443842685687
0.032432431513250565,0.2857142857142857,0.0270270266588751,0.328125,0.15483443842685687
0.010810810156669123,0.2857142857142857,0.0270270266588751,0.109375,0.007708685143179296
0.010810810156669123,0.2857142857142857,0.0270270266588751,0.109375,0.007708685143179296
0.010810810156669123,0.2857142857142857,0.0270270266588751,0.109375,0.007708685143179296
0.0054054050783345605,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.0054054050783345605,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.0054054050783345605,0.14285714285714285,0.0270270266588751,0.109375,0.007708685143179296
0.0054054050783345605,0.14285714285714285,0.0270270266588751,0.109375,0.007708685143179296
0.010810810156669123,0.14285714285714285,0.0,0.125,0.09918507617931818
0.010810810156669123,0.14285714285714285,0.0,0.125,0.09918507617931818
0.010810810156669123,0.14285714285714285,0.0,0.125,0.09918507617931818
0.04864864779149746,0.2857142857142857,0.1621621588181155,0.125,0.09918507617931818
0.07027026810483569,0.2857142857142857,0.4324324231365963,0.125,0.09918507617931818
0.043243241669919684,0.2857142857142857,0.1351351321592404,0.125,0.09918507617931818
0.04864864779149746,0.2857142857142857,0.1351351321592404,0.125,0.09918507617931818
0.03783783659158513,0.14285714285714285,0.0,0.125,0.09918507617931818
0.021621621356581452,0.14285714285714285,0.0,0.125,0.09918507617931818
0.043243241669919684,0.2857142857142857,0.10810810550036529,0.125,0.09918507617931818
0.043243241669919684,0.2857142857142857,0.10810810550036529,0.125,0.09918507617931818
0.032432431513250565,0.14285714285714285,0.0,0.125,0.09918507617931818
0.03783783659158513,0.14285714285714285,0.0,0.125,0.09918507617931818
0.043243241669919684,0.2857142857142857,0.0540540533177502,0.125,0.09918507617931818
0.027027026434916012,0.14285714285714285,0.0,0.125,0.09918507617931818
0.027027026434916012,0.14285714285714285,0.0,0.125,0.09918507617931818
0.032432431513250565,0.14285714285714285,0.0,0.125,0.09918507617931818
0.032432431513250565,0.14285714285714285,0.0,0.125,0.09918507617931818
0.12432432097466772,0.14285714285714285,0.0,0.125,0.09918507617931818
0.08108107826150482,0.14285714285714285,0.0,0.125,0.09918507617931818
0.10270269961808627,0.2857142857142857,0.0270270266588751,0.125,0.09918507617931818
0.032432431513250565,0.2857142857142857,0.10810810550036529,0.125,0.09918507617931818
0.027027026434916012,0.14285714285714285,0.0,0.125,0.09918507617931818
0.1135135097747554,0.14285714285714285,0.0,0.125,0.09918507617931818
0.027027026434916012,0.14285714285714285,0.0,0.09375,0.029146169421406378
0.03783783659158513,0.14285714285714285,0.0,0.09375,0.029146169421406378
0.03783783659158513,0.2857142857142857,0.0270270266588751,0.09375,0.029146169421406378
0.027027026434916012,0.2857142857142857,0.0270270266588751,0.09375,0.029146169421406378
0.04864864779149746,0.14285714285714285,0.0,0.09375,0.029146169421406378
0.021621621356581452,0.14285714285714285,0.0,0.359375,0.1270831735467538
0.027027026434916012,0.14285714285714285,0.0,0.359375,0.1270831735467538
0.021621621356581452,0.14285714285714285,0.0,0.359375,0.1270831735467538
0.027027026434916012,0.14285714285714285,0.0,0.359375,0.1270831735467538
0.021621621356581452,0.14285714285714285,0.0,0.359375,0.1270831735467538
0.021621621356581452,0.14285714285714285,0.0,0.359375,0.1270831735467538
0.027027026434916012,0.14285714285714285,0.0,0.359375,0.1270831735467538
0.021621621356581452,0.14285714285714285,0.0,0.359375,0.1270831735467538
0.027027026434916012,0.14285714285714285,0.0,0.359375,0.1270831735467538
0.03783783659158513,0.14285714285714285,0.0,0.359375,0.1270831735467538
0.03783783659158513,0.14285714285714285,0.0,0.359375,0.1270831735467538
0.016216216278246893,0.14285714285714285,0.0,0.0625,0.014756624911033286
0.021621621356581452,0.2857142857142857,0.10810810550036529,0.0625,0.030100578136054407
0.021621621356581452,0.2857142857142857,0.10810810550036529,0.0625,0.030100578136054407
0.016216216278246893,0.2857142857142857,0.0540540533177502,0.0625,0.030100578136054407
0.021621621356581452,0.14285714285714285,0.0,0.0625,0.030100578136054407
0.021621621356581452,0.14285714285714285,0.0,0.0625,0.030100578136054407
0.0054054050783345605,0.14285714285714285,0.0,0.03125,0.015343953225021122
0.0054054050783345605,0.14285714285714285,0.0,0.03125,0.015343953225021122
0.032432431513250565,0.14285714285714285,0.0,0.03125,0.015343953225021122
0.027027026434916012,0.14285714285714285,0.0,0.171875,0.03553336544927745
0.0054054050783345605,0.2857142857142857,0.0270270266588751,0.171875,0.03553336544927745
0.0054054050783345605,0.2857142857142857,0.0270270266588751,0.171875,0.03553336544927745
0.0054054050783345605,0.2857142857142857,0.0270270266588751,0.171875,0.03553336544927745
0.0054054050783345605,0.2857142857142857,0.0270270266588751,0.171875,0.03553336544927745
0.010810810156669123,0.14285714285714285,0.0,0.171875,0.03553336544927745
0.027027026434916012,0.14285714285714285,0.0,0.078125,0.018280594794960282
0.0054054050783345605,0.2857142857142857,0.0270270266588751,0.078125,0.018280594794960282
0.0054054050783345605,0.2857142857142857,0.0270270266588751,0.078125,0.018280594794960282
0.0054054050783345605,0.2857142857142857,0.0270270266588751,0.078125,0.018280594794960282
0.0054054050783345605,0.2857142857142857,0.0270270266588751,0.078125,0.018280594794960282
0.0054054050783345605,0.2857142857142857,0.0270270266588751,0.078125,0.018280594794960282
0.010810810156669123,0.14285714285714285,0.0,0.078125,0.018280594794960282
0.010810810156669123,0.2857142857142857,0.0270270266588751,0.046875,0.02319947085553297
0.010810810156669123,0.2857142857142857,0.0270270266588751,0.046875,0.02319947085553297
0.010810810156669123,0.2857142857142857,0.10810810550036529,0.046875,0.02319947085553297
0.010810810156669123,0.2857142857142857,0.10810810550036529,0.046875,0.02319947085553297
0.010810810156669123,0.2857142857142857,0.0270270266588751,0.046875,0.02319947085553297
0.010810810156669123,0.14285714285714285,0.0,0.015625,0.06321121490338545
0.010810810156669123,0.14285714285714285,0.0,0.015625,0.06321121490338545
0.010810810156669123,0.14285714285714285,0.0,0.015625,0.06321121490338545
0.021621621356581452,0.14285714285714285,0.0,0.015625,0.06321121490338545
0.043243241669919684,0.14285714285714285,0.0,0.015625,0.06321121490338545
0.043243241669919684,0.14285714285714285,0.0,0.015625,0.06321121490338545
0.043243241669919684,0.14285714285714285,0.0,0.015625,0.06321121490338545
0.03783783659158513,0.14285714285714285,0.0,0.015625,0.06321121490338545
0.021621621356581452,0.14285714285714285,0.0,0.015625,0.06321121490338545
0.021621621356581452,0.14285714285714285,0.0,0.015625,0.06321121490338545
0.06486486302650113,0.14285714285714285,0.0,0.015625,0.06321121490338545
0.04864864779149746,0.2857142857142857,0.0,0.15625,0.037662430791901146
0.05945945794816658,0.2857142857142857,0.0,0.15625,0.037662430791901146
0.010810810156669123,0.42857142857142855,0.0270270266588751,0.15625,0.025401951624151743
0.010810810156669123,0.2857142857142857,0.0270270266588751,0.15625,0.025401951624151743
0.010810810156669123,0.2857142857142857,0.0270270266588751,0.15625,0.025401951624151743
0.016216216278246893,0.2857142857142857,0.0270270266588751,0.15625,0.025401951624151743
0.010810810156669123,0.0,0.0,0.4375,0.22839731506869565
0.016216216278246893,0.2857142857142857,0.0270270266588751,0.4375,0.22839731506869565
0.021621621356581452,0.2857142857142857,0.0270270266588751,0.4375,0.22839731506869565
0.016216216278246893,0.2857142857142857,0.0270270266588751,0.4375,0.22839731506869565
0.032432431513250565,0.2857142857142857,0.0270270266588751,0.4375,0.22839731506869565
0.032432431513250565,0.2857142857142857,0.0270270266588751,0.4375,0.22839731506869565
0.032432431513250565,0.2857142857142857,0.0270270266588751,0.4375,0.22839731506869565
0.032432431513250565,0.2857142857142857,0.0270270266588751,0.4375,0.22839731506869565
0.027027026434916012,0.14285714285714285,0.0,0.4375,0.22839731506869565
0.021621621356581452,0.2857142857142857,0.0270270266588751,0.4375,0.22839731506869565
0.016216216278246893,0.2857142857142857,0.0270270266588751,0.4375,0.22839731506869565
0.016216216278246893,0.14285714285714285,0.0,0.4375,0.22839731506869565
0.016216216278246893,0.14285714285714285,0.0,0.4375,0.22839731506869565
0.016216216278246893,0.14285714285714285,0.0,0.15625,0.09367887344010006
0.010810810156669123,0.14285714285714285,0.0,0.15625,0.09367887344010006
0.010810810156669123,0.14285714285714285,0.0,0.15625,0.09367887344010006
0.010810810156669123,0.14285714285714285,0.0,0.15625,0.09367887344010006
0.010810810156669123,0.14285714285714285,0.0,0.15625,0.09367887344010006
0.043243241669919684,0.14285714285714285,0.0,0.15625,0.09367887344010006
0.0054054050783345605,0.2857142857142857,0.0540540533177502,0.28125,0.05153806404962388
0.010810810156669123,0.14285714285714285,0.0,0.28125,0.05153806404962388
0.010810810156669123,0.14285714285714285,0.0,0.28125,0.05153806404962388
0.016216216278246893,0.14285714285714285,0.0,0.28125,0.05153806404962388
0.027027026434916012,0.14285714285714285,0.0,0.28125,0.05153806404962388
0.05945945794816658,0.42857142857142855,0.0270270266588751,0.28125,0.05153806404962388
0.0054054050783345605,0.2857142857142857,0.0540540533177502,0.296875,0.06695543270064008
0.010810810156669123,0.14285714285714285,0.0,0.296875,0.06695543270064008
0.010810810156669123,0.14285714285714285,0.0,0.296875,0.06695543270064008
0.016216216278246893,0.14285714285714285,0.0,0.296875,0.06695543270064008
0.027027026434916012,0.14285714285714285,0.0,0.296875,0.06695543270064008
0.08108107826150482,0.42857142857142855,0.0270270266588751,0.296875,0.06695543270064008
0.016216216278246893,0.14285714285714285,0.0,0.296875,0.06695543270064008
0.021621621356581452,0.2857142857142857,0.0540540533177502,0.296875,0.06695543270064008
0.021621621356581452,0.2857142857142857,0.0540540533177502,0.296875,0.06695543270064008
0.027027026434916012,0.2857142857142857,0.0270270266588751,0.296875,0.06695543270064008
0.027027026434916012,0.2857142857142857,0.0270270266588751,0.296875,0.06695543270064008
0.0054054050783345605,0.0,0.0,0.046875,0.09287129721278459
0.0054054050783345605,0.0,0.0,0.046875,0.09287129721278459
0.0054054050783345605,0.0,0.0,0.046875,0.09287129721278459
0.0054054050783345605,0.0,0.0,0.046875,0.09287129721278459
0.09729729453975171,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.016216216278246893,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.0054054050783345605,0.2857142857142857,0.0540540533177502,0.328125,0.15483443842685687
0.016216216278246893,0.2857142857142857,0.1351351321592404,0.328125,0.15483443842685687
0.05945945794816658,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.016216216278246893,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.016216216278246893,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.027027026434916012,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.0054054050783345605,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.0054054050783345605,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.021621621356581452,0.2857142857142857,0.0270270266588751,0.328125,0.15483443842685687
0.04864864779149746,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.043243241669919684,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.021621621356581452,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.021621621356581452,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.027027026434916012,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.0864864843830826,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.054054052869832024,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.032432431513250565,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.05945945794816658,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.05945945794816658,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.016216216278246893,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.016216216278246893,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.08108107826150482,0.42857142857142855,0.0270270266588751,0.328125,0.15483443842685687
0.010810810156669123,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.11891891485308995,0.7142857142857142,0.1891891854769906,0.328125,0.15483443842685687
0.04864864779149746,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.027027026434916012,0.14285714285714285,0.0,0.328125,0.15483443842685687
0.016216216278246893,0.14285714285714285,0.0,0.109375,0.10733425714915276
0.016216216278246893,0.14285714285714285,0.0,0.109375,0.10733425714915276
0.016216216278246893,0.14285714285714285,0.0,0.109375,0.10733425714915276
0.016216216278246893,0.14285714285714285,0.0,0.109375,0.10733425714915276
0.016216216278246893,0.2857142857142857,0.0270270266588751,0.109375,0.10733425714915276
0.016216216278246893,0.14285714285714285,0.0,0.109375,0.10733425714915276
0.016216216278246893,0.14285714285714285,0.0,0.109375,0.10733425714915276
0.021621621356581452,0.14285714285714285,0.0,0.109375,0.10733425714915276
0.027027026434916012,0.14285714285714285,0.0,0.109375,0.10733425714915276
0.021621621356581452,0.14285714285714285,0.0,0.109375,0.10733425714915276
0.021621621356581452,0.14285714285714285,0.0,0.109375,0.10733425714915276
0.027027026434916012,0.14285714285714285,0.0,0.109375,0.10733425714915276
0.016216216278246893,0.14285714285714285,0.0,0.109375,0.10733425714915276
