Id,feature1,feature2,feature3,feature4,feature5,labels
45,0.07567567318317026,0.0,0.0,0.0,0.001321489115308221,0
46,0.016216216278246893,0.14285714285714285,0.0,0.75,0.008516261370494767,0
47,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0017619849419634973,0
48,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0,0
49,0.016216217321490103,0.14285714285714285,0.0,0.078125,0.03457895509928704,0
50,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0,0
51,0.043243241669919684,0.2857142857142857,0.0270270266588751,0.328125,0.09030173440816322,0
52,0.054054052869832024,0.2857142857142857,0.10810810550036529,0.234375,0.0044049631725799395,0
53,0.021621621356581452,0.14285714285714285,0.0,0.375,0.09235738432479183,0
54,0.016216217321490103,0.0,0.0,0.0625,0.09654209467801696,0
55,0.08648648229659618,0.2857142857142857,0.0,0.03125,0.023272884646185658,0
56,0.03783783972131476,0.14285714285714285,0.0,0.125,0.05175830869226673,0
57,0.11891893154498132,0.14285714285714285,0.0,0.421875,0.07583877447179505,0
58,0.027027023305186384,0.2857142857142857,0.02702702211833466,0.21875,0.4841788309702582,0
59,0.032432431513250565,0.42857142857142855,0.0540540533177502,0.1875,0.003010058631276637,0
60,0.00540540090536172,0.14285714285714285,0.0,0.125,0.07569193707843531,0
61,0.07027026810483569,0.42857142857142855,0.05405405558802043,0.234375,0.08112472439165835,0
62,0.08108107408853199,0.2857142857142857,0.02702702211833466,0.375,0.14228029919046956,0
63,0.03783783972131476,0.2857142857142857,0.08108107770635507,0.109375,0.011819983341094124,0
64,0.021621621356581452,0.14285714285714285,0.0,0.15625,0.0019088174292960535,0
65,0.08108107408853199,0.14285714285714285,0.0,0.328125,0.04654576929237132,0
66,0.09729729871272455,0.0,0.0,0.015625,0.0007341608013203885,1
67,0.016216217321490103,0.14285714285714285,0.0,0.515625,0.09610159885136167,0
68,0.027027026434916012,0.14285714285714285,0.0,0.203125,0.0038176348585921074,0
69,0.010810809113425912,0.14285714285714285,0.0,0.109375,0.012994639969069788,0
70,0.04864864570501104,0.14285714285714285,0.0,0.0625,0.026503192826132328,0
71,0.03783783972131476,0.14285714285714285,0.0,0.0625,0.029219578306031894,0
72,0.0,0.14285714285714285,0.0,0.296875,0.0458116150324205,1
73,0.11891893154498132,0.2857142857142857,0.0,0.203125,0.03957124658585481,0
74,0.010810810156669123,0.14285714285714285,0.0,0.265625,0.024080462508843523,0
75,0.04864864779149746,0.0,0.0,0.21875,0.027457601540780353,0
76,0.021621625529554295,0.14285714285714285,0.0,0.015625,0.015637618199686232,0
77,0.14054056437723808,0.42857142857142855,0.08108107770635507,0.109375,0.0749577828184845,0
78,0.05945946212113942,0.14285714285714285,0.0,0.109375,0.04228764841917829,0
79,0.1135134711747566,0.2857142857142857,0.0,0.125,0.042581306852473834,0
80,0.021621625529554295,0.14285714285714285,0.0,0.515625,0.09610159885136167,0
81,0.032432431513250565,0.14285714285714285,0.0,0.1875,0.023346303342865526,0
82,0.04324323749694685,0.42857142857142855,0.05405405558802043,0.375,0.1924968724894428,0
83,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0,0
84,0.016216216278246893,0.14285714285714285,0.0,0.34375,0.09485353006807572,0
85,0.0756756763128999,0.0,0.0,0.0625,0.01659202037296469,0
86,0.0648648598967715,0.14285714285714285,0.0,0.140625,0.035900442579252866,0
87,0.0864864843830826,0.14285714285714285,0.0,0.796875,0.3532780062114883,0
88,0.021621625529554295,0.2857142857142857,0.02702702211833466,0.375,0.09668893207137669,0
89,0.16756755325539854,0.14285714285714285,0.0,0.015625,0.0027898107179489986,1
90,0.03783783972131476,0.14285714285714285,0.0,0.140625,0.017766686812994707,0
91,0.07027026810483569,0.14285714285714285,0.0,0.078125,0.004258130685247384,0
92,0.010810810156669123,0.14285714285714285,0.0,0.109375,0.011893400402431597,0
93,0.04864864779149746,0.14285714285714285,0.0,0.328125,0.09030173440816322,0
94,0.11891893154498132,0.0,0.0,0.125,0.060201156272108806,0
95,0.021621621356581452,0.0,0.0,0.046875,0.019235003509608307,0
96,0.05945945794816658,0.2857142857142857,0.0,0.0625,0.0008809932886529445,0
97,0.010810810156669123,0.14285714285714285,0.0,0.1875,0.023346303342865526,0
98,0.0,0.14285714285714285,0.0,0.484375,0.021070405512909278,0
99,0.13513510400701337,0.14285714285714285,0.0,0.046875,0.1139416961843243,1
100,0.021621625529554295,0.2857142857142857,0.02702702211833466,0.171875,0.06519344775867658,0
101,0.0648648598967715,0.42857142857142855,0.0,0.671875,0.28448717150754727,1
102,0.1135134711747566,0.14285714285714285,0.0,0.078125,0.031128399006012726,0
103,0.032432431513250565,0.0,0.0,0.015625,0.013435135795725065,0
104,0.00540540090536172,0.14285714285714285,0.0,0.171875,0.03002715943937454,0
105,0.027027023305186384,0.14285714285714285,0.02702702211833466,0.109375,0.09514719667808322,0
106,0.09189189050466037,0.14285714285714285,0.0,0.21875,0.1123265502710629,0
107,0.09189189050466037,0.2857142857142857,0.10810811117604086,0.078125,0.06534028515203631,1
108,0.010810810156669123,0.14285714285714285,0.0,0.359375,0.06357829530404566,1
109,0.021621621356581452,0.14285714285714285,0.0,0.078125,0.0038176348585921074,0
110,0.00540540090536172,0.14285714285714285,0.0,0.046875,0.007047941403196382,0
111,0.00540540090536172,0.0,0.0,0.234375,0.017399601506307334,0
112,0.04864864779149746,0.14285714285714285,0.0,0.171875,0.0005139128879927503,0
113,0.04864864779149746,0.2857142857142857,0.0,0.0,0.0,0
114,0.010810810156669123,0.14285714285714285,0.0270270266588751,0.125,0.026503192826132328,0
115,0.016216217321490103,0.14285714285714285,0.0,0.15625,0.24924750537512513,0
116,0.07567567318317026,0.14285714285714285,0.0,0.03125,0.01035166337379574,0
117,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0009544087146480269,0
118,0.05945946212113942,0.0,0.0,0.15625,0.0669554310652977,0
119,0.07027026810483569,0.14285714285714285,0.0,0.328125,0.09338520846543494,0
120,0.04864864570501104,0.14285714285714285,0.0,0.21875,0.013141472456402346,0
121,0.0054054050783345605,0.0,0.0,0.03125,0.01747301856764481,0
122,0.04864864779149746,0.14285714285714285,0.0,0.8125,0.06702884976197757,1
123,0.0054054050783345605,0.0,0.0,0.09375,0.009470670085142794,0
124,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0,0
125,0.016216217321490103,0.14285714285714285,0.0,0.1875,0.0778944162117117,0
126,0.04324323749694685,0.0,0.0,0.0625,0.0566771896588666,0
127,0.032432431513250565,0.2857142857142857,0.02702702211833466,0.171875,0.03957124658585481,0
128,0.027027023305186384,0.14285714285714285,0.0,0.40625,0.13214887882397428,0
129,0.016216216278246893,0.0,0.0,0.546875,0.0402319935965225,0
130,0.28648642950848974,0.2857142857142857,0.05405405558802043,0.234375,0.15035606146362426,0
131,0.14054056437723808,0.2857142857142857,0.02702702211833466,0.09375,0.014976872824360925,0
132,0.04864864779149746,0.14285714285714285,0.08108107884149018,0.28125,0.015197122373030955,0
133,0.016216216278246893,0.14285714285714285,0.0,0.0625,0.016371779001006618,0
134,0.032432431513250565,0.14285714285714285,0.0,0.40625,0.13214887882397428,0
135,0.032432431513250565,0.14285714285714285,0.0,0.1875,0.023346303342865526,0
136,0.0756756763128999,0.2857142857142857,0.0,1.0,0.6556786594064878,0
137,0.016216217321490103,0.2857142857142857,0.02702702211833466,0.5,0.1908083814699092,0
138,0.15675673683927016,0.14285714285714285,0.0,0.28125,0.10138756512464892,0
139,0.027027023305186384,0.14285714285714285,0.0,0.21875,0.09309153858474266,0
140,0.03783783972131476,0.0,0.0,0.140625,0.06277072071207257,0
141,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0017619849419634973,0
142,0.054054052869832024,0.2857142857142857,0.0,0.828125,0.37075102477913313,0
143,0.010810809113425912,0.14285714285714285,0.0,0.0625,0.07547168916510769,0
144,0.021621625529554295,0.14285714285714285,0.0,0.125,0.024153876299496214,0
145,0.07027026810483569,0.14285714285714285,0.0,0.375,0.14228029919046956,0
146,0.00540540090536172,0.14285714285714285,0.0,0.078125,0.02459437212615149,0
147,0.07027026810483569,0.14285714285714285,0.0,0.03125,0.13640701605059122,0
148,0.00540540090536172,0.14285714285714285,0.0,0.625,0.07525144125178003,0
149,0.027027023305186384,0.14285714285714285,0.0,0.46875,0.13985757214386552,0
150,0.016216216278246893,0.14285714285714285,0.0,0.03125,0.03208281262668793,0
151,0.07567567318317026,0.14285714285714285,0.1351351321592404,0.1875,0.038470007019216615,0
152,0.016216217321490103,0.2857142857142857,0.05405405558802043,0.21875,0.09309153858474266,0
153,0.0648648598967715,0.14285714285714285,0.0,0.578125,0.7477423852979841,0
154,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0017619849419634973,0
155,0.05945945794816658,0.0,0.0,0.3125,0.040378824448512665,0
156,0.016216217321490103,0.0,0.0,0.328125,0.05623669383221132,0
157,0.021621625529554295,0.2857142857142857,0.02702702211833466,0.609375,0.1516775489435901,0
158,0.09729729453975171,0.14285714285714285,0.08108107884149018,0.546875,0.0402319935965225,0
159,0.021621625529554295,0.2857142857142857,0.02702702211833466,0.140625,0.03244988648597855,0
160,0.021621625529554295,0.14285714285714285,0.0,0.15625,0.24924750537512513,0
161,0.12432428759088499,0.14285714285714285,0.0,0.34375,0.3935834790123592,0
162,0.010810810156669123,0.0,0.0,0.171875,0.0011012412019805826,0
163,0.016216217321490103,0.14285714285714285,0.0,0.015625,0.008663093857827323,0
164,0.10810810469642083,0.14285714285714285,0.0,0.0,0.0022024824039611657,0
165,0.021621621356581452,0.14285714285714285,0.0,0.0625,0.01248072871641943,0
166,0.043243241669919684,0.2857142857142857,0.0,0.390625,0.06578077607266443,0
167,0.016216216278246893,0.14285714285714285,0.0,0.359375,0.033918212994646514,0
168,0.016216217321490103,0.14285714285714285,0.0,0.125,0.12965274125740234,0
169,0.010810809113425912,0.14285714285714285,0.02702702211833466,0.171875,0.06519344775867658,0
170,0.08108107408853199,0.14285714285714285,0.0,0.0625,0.041993973632458825,0
171,0.07567567318317026,0.14285714285714285,0.0,0.109375,0.007561852655846741,0
172,0.04864864779149746,0.2857142857142857,0.0540540533177502,0.796875,0.3532780062114883,0
173,0.016216217321490103,0.2857142857142857,0.02702702211833466,0.265625,0.0584391729654877,0
174,0.10810810469642083,0.2857142857142857,0.0270270266588751,0.109375,0.01013141382512571,0
175,0.027027023305186384,0.2857142857142857,0.02702702211833466,0.25,0.013581968283057622,0
176,0.05945946212113942,0.2857142857142857,0.02702702211833466,0.09375,0.010571911287123377,0
177,0.03783783659158513,0.14285714285714285,0.0,0.140625,0.0035973869452644684,0
178,0.032432431513250565,0.0,0.0,0.03125,0.004478378598575022,0
179,0.027027026434916012,0.0,0.0,0.015625,0.021364068852231997,0
180,0.0756756763128999,0.2857142857142857,0.0,0.171875,0.04882167529903953,0
181,0.021621625529554295,0.0,0.0,0.03125,0.01710594307301179,0
182,0.00540540090536172,0.14285714285714285,0.0,0.140625,0.045517940245701036,0
183,0.03783783659158513,0.14285714285714285,0.0,0.09375,0.005946700201215799,0
184,0.027027023305186384,0.14285714285714285,0.0,0.328125,0.09977240285796363,0
185,0.027027023305186384,0.0,0.0,0.078125,0.04221422154578647,0
186,0.021621625529554295,0.0,0.0,0.234375,0.023566543079481205,0
187,0.05945946212113942,0.14285714285714285,0.0,0.046875,0.04316864007248884,0
188,0.00540540090536172,0.14285714285714285,0.0,0.125,0.025548790652853863,0
189,0.021621621356581452,0.0,0.0,0.28125,0.15828499288478878,0
190,0.04324323749694685,0.2857142857142857,0.02702702211833466,0.3125,0.027090526046147333,0
191,0.09729729871272455,0.2857142857142857,0.0,0.09375,0.08362087831165421,0
192,0.027027023305186384,0.14285714285714285,0.0,0.171875,0.06519344775867658,0
193,0.0648648598967715,0.0,0.0,0.0,0.013068057030407263,0
194,0.016216217321490103,0.14285714285714285,0.0,0.09375,0.03568019466592522,1
195,0.027027023305186384,0.2857142857142857,0.02702702211833466,0.25,0.030614492659389547,0
196,0.021621621356581452,0.14285714285714285,0.0,0.59375,0.014462961571710566,0
197,0.027027023305186384,0.0,0.0,0.15625,0.027677842912738424,0
198,0.021621625529554295,0.14285714285714285,0.0,0.15625,0.24924750537512513,0
199,0.021621621356581452,0.0,0.0,0.109375,0.01989574888493361,0
200,0.054054052869832024,0.14285714285714285,0.0,0.0,0.0,0
201,0.0648648598967715,0.14285714285714285,0.0,0.734375,0.10615960869788905,0
202,0.010810809113425912,0.14285714285714285,0.02702702211833466,0.046875,0.019822328552911356,0
203,0.021621625529554295,0.0,0.0,0.25,0.0990382485980128,0
204,0.1135134711747566,0.42857142857142855,0.02702702211833466,0.34375,0.3935834790123592,0
205,0.03783783972131476,0.0,0.0,0.03125,0.017986934726322346,0
206,0.021621625529554295,0.0,0.0,0.234375,0.023566543079481205,0
207,0.016216217321490103,0.0,0.0,0.28125,0.08325379300496684,0
208,0.05945946212113942,0.14285714285714285,0.0,0.734375,0.05946700201215799,0
209,0.06486486302650113,0.0,0.0,0.359375,0.08318037921431415,0
210,0.010810810156669123,0.14285714285714285,0.0,0.0,0.0009544087146480269,0
211,0.04324323749694685,0.42857142857142855,0.02702702211833466,0.046875,0.009764335059807906,0
212,0.027027023305186384,0.2857142857142857,0.02702702211833466,0.21875,0.09309153858474266,0
213,0.10270265475862822,0.14285714285714285,0.0,0.328125,0.09977240285796363,0
214,0.13513513113133682,0.42857142857142855,0.324324317636231,0.34375,0.05256588819026699,0
215,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0,0
216,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0,0
217,0.016216216278246893,0.14285714285714285,0.0270270266588751,0.15625,0.04750018127770413,0
218,0.10810811512885293,0.2857142857142857,0.02702702211833466,1.0,0.6556786594064878,1
219,0.1837838300417516,0.2857142857142857,0.0,1.0,0.6556786594064878,0
220,0.054054052869832024,0.42857142857142855,0.0,0.59375,0.014462961571710566,0
221,0.0648648598967715,0.2857142857142857,0.0,0.703125,0.1318552203906787,0
222,0.027027023305186384,0.0,0.0,0.125,0.07018573924524436,0
223,0.03783783972131476,0.2857142857142857,0.08108107770635507,0.078125,0.06534028515203631,0
224,0.04324323749694685,0.14285714285714285,0.0,0.046875,0.0023493132559513305,0
225,0.016216216278246893,0.2857142857142857,0.0270270266588751,0.1875,0.02114382093890436,0
226,0.03783783659158513,0.0,0.0,0.609375,0.05682401887551437,0
227,0.0756756763128999,0.2857142857142857,0.24324322176771415,0.46875,0.13985757214386552,0
228,0.00540540090536172,0.14285714285714285,0.0,0.265625,0.04045223823916536,0
229,0.032432431513250565,0.14285714285714285,0.0,0.359375,0.10388370269122084,0
230,0.054054052869832024,0.14285714285714285,0.1351351321592404,0.109375,0.011893400402431597,0
231,0.00540540090536172,0.14285714285714285,0.0,0.46875,0.258351129401798,1
232,0.032432431513250565,0.14285714285714285,0.0,0.21875,0.013141472456402346,0
233,0.016216217321490103,0.0,0.0,0.046875,0.018574251592913434,0
234,0.03783783972131476,0.0,0.0,0.078125,0.0025695628046213605,0
235,0.010810809113425912,0.14285714285714285,0.0,0.40625,0.13214887882397428,0
236,0.027027023305186384,0.2857142857142857,0.02702702211833466,0.1875,0.0778944162117117,0
237,0.05945946212113942,0.2857142857142857,0.02702702211833466,0.5,0.1908083814699092,0
238,0.010810810156669123,0.0,0.0,0.21875,0.027457601540780353,0
239,0.0054054050783345605,0.14285714285714285,0.0,0.1875,0.023346303342865526,1
240,0.0756756763128999,0.42857142857142855,0.0,0.09375,0.0055796198005556045,0
241,0.054054052869832024,0.14285714285714285,0.0,0.171875,0.001468321602640777,0
242,0.027027026434916012,0.2857142857142857,0.0270270266588751,0.203125,0.0900080710688405,0
243,0.016216217321490103,0.42857142857142855,0.05405405558802043,0.0625,0.007928933056506935,0
244,0.016216217321490103,0.14285714285714285,0.0,0.296875,0.0458116150324205,0
245,0.0054054050783345605,0.14285714285714285,0.0270270266588751,0.21875,0.027457601540780353,0
246,0.03783783972131476,0.14285714285714285,0.0,0.109375,0.07202113307183337,0
247,0.11891893154498132,0.14285714285714285,0.0,0.125,0.12965274125740234,0
248,0.021621625529554295,0.2857142857142857,0.02702702211833466,0.046875,0.013435135795725065,0
249,0.010810810156669123,0.2857142857142857,0.0270270266588751,0.171875,0.05028999036031074,0
250,0.016216216278246893,0.14285714285714285,0.0,0.09375,0.04537111593508044,0
251,0.043243241669919684,0.14285714285714285,0.0,0.359375,0.0395712482211972,0
252,0.021621625529554295,0.14285714285714285,0.0,0.03125,0.03501945092594231,0
253,0.027027023305186384,0.14285714285714285,0.0,1.0,0.6556786594064878,0
254,0.05405405391307523,0.0,0.0,0.140625,0.06277072071207257,0
255,0.032432431513250565,0.0,0.0,0.609375,0.05682401887551437,0
256,0.021621621356581452,0.14285714285714285,0.0,0.09375,0.020703325112249083,0
257,0.04864864570501104,0.14285714285714285,0.0,0.21875,0.09309153858474266,0
258,0.1837837778795911,0.2857142857142857,0.0540540533177502,0.140625,0.0008075762273154707,0
259,0.0,0.0,0.0,0.078125,0.01659202037296469,0
260,0.20000000250378366,0.42857142857142855,0.0,0.296875,0.10285587364455055,0
261,0.07027026810483569,0.0,0.0,0.09375,0.05285954825890492,0
262,0.021621625529554295,0.0,0.0,0.234375,0.023566543079481205,0
263,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0,0
264,0.05945945794816658,0.2857142857142857,0.0,0.0625,0.0011746566279756648,0
265,0.027027023305186384,0.0,0.0,0.015625,0.013288304943734902,0
266,0.14054056437723808,0.2857142857142857,0.08108107770635507,0.21875,0.18331982158937815,0
267,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0009544087146480269,0
268,0.09729729871272455,0.14285714285714285,0.0,0.15625,0.009250422171815155,0
269,0.016216217321490103,0.0,0.0,0.09375,0.027017099172755507,0
270,0.010810810156669123,0.14285714285714285,0.0,0.0,0.0007341608013203885,0
271,0.0756756763128999,0.2857142857142857,0.0,0.015625,0.0019088174292960535,0
272,0.021621625529554295,0.0,0.0,0.03125,0.004111298197914827,0
273,0.010810809113425912,0.14285714285714285,0.0,0.125,0.0071213568291914634,0
274,0.15135138079336646,0.14285714285714285,0.0,0.28125,0.019675507512975542,0
275,0.00540540090536172,0.0,0.0,0.046875,0.00389105028458719,0
276,0.08648648229659618,0.14285714285714285,0.02702702211833466,0.234375,0.15035606146362426,0
277,0.016216217321490103,0.0,0.0,0.125,0.09419277815138084,0
278,0.03783783659158513,0.14285714285714285,0.0270270266588751,0.265625,0.006020115627210882,0
279,0.016216216278246893,0.14285714285714285,0.0270270266588751,0.078125,0.019235003509608307,0
280,0.010810809113425912,0.0,0.0,0.234375,0.023566543079481205,0
281,0.2432432681682972,0.2857142857142857,0.05405405558802043,0.78125,1.0,0
282,0.021621625529554295,0.0,0.0,0.25,0.0990382485980128,0
283,0.027027026434916012,0.2857142857142857,0.0270270266588751,0.359375,0.1030027110379103,0
284,0.16216219720949487,0.14285714285714285,0.0,0.359375,0.10388370269122084,0
285,0.010810809113425912,0.14285714285714285,0.0,0.515625,0.12275162907085374,0
286,0.03783783972131476,0.14285714285714285,0.0,0.0625,0.026503192826132328,0
287,0.03783783659158513,0.14285714285714285,0.0,0.828125,0.37075102477913313,0
288,0.0648648598967715,0.2857142857142857,0.02702702211833466,1.0,0.6556786594064878,0
289,0.021621625529554295,0.14285714285714285,0.0,0.734375,0.05946700201215799,0
290,0.010810809113425912,0.0,0.0,0.0625,0.0018354020033009716,0
291,0.032432431513250565,0.14285714285714285,0.0,0.15625,0.24924750537512513,0
292,0.04864864570501104,0.2857142857142857,0.05405405558802043,0.609375,0.1516775489435901,0
293,0.00540540090536172,0.14285714285714285,0.0,0.375,0.1924968724894428,0
294,0.021621625529554295,0.14285714285714285,0.0,0.21875,0.01248072871641943,0
295,0.032432431513250565,0.14285714285714285,0.0,0.015625,0.01806034524629025,0
296,0.027027023305186384,0.14285714285714285,0.0,0.046875,0.06042140418543644,0
297,0.03783783659158513,0.14285714285714285,0.0270270266588751,0.34375,0.03707510247791331,0
298,0.021621625529554295,0.14285714285714285,0.02702702211833466,0.203125,0.03971808397921454,0
299,0.05405405391307523,0.2857142857142857,0.0,0.421875,0.05124440234564355,0
300,0.010810810156669123,0.0,0.0,0.203125,0.033110636767331045,0
301,0.3027027062948428,0.42857142857142855,0.1351351105916733,0.15625,0.055502523218836586,1
302,0.032432431513250565,0.14285714285714285,0.0,0.0,0.0009544087146480269,0
303,0.00540540090536172,0.14285714285714285,0.0,0.109375,0.024374124212823853,0
304,0.0054054050783345605,0.14285714285714285,0.0,0.234375,0.027677849454107995,0
305,0.0054054050783345605,0.14285714285714285,0.0,0.15625,0.009470670085142794,0
306,0.032432431513250565,0.2857142857142857,0.0270270266588751,0.359375,0.1030027110379103,0
307,0.0054054050783345605,0.0,0.0,0.09375,0.010425078799790821,0
308,0.021621625529554295,0.2857142857142857,0.02702702211833466,0.625,0.07525144125178003,1
309,0.05945946212113942,0.2857142857142857,0.0,0.046875,0.19117535230262914,0
310,0.016216216278246893,0.14285714285714285,0.0,0.265625,0.19580059118935736,0
311,0.016216217321490103,0.14285714285714285,0.0,0.15625,0.08692459701156878,0
312,0.00540540090536172,0.0,0.0,0.109375,0.033330878139289116,0
313,0.010810809113425912,0.14285714285714285,0.0,0.140625,0.016518609852996784,0
314,0.032432431513250565,0.14285714285714285,0.0,0.171875,0.06519344775867658,0
315,0.027027026434916012,0.0,0.0,0.109375,0.0164451944270017,0
316,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0017619849419634973,0
317,0.0648648598967715,0.2857142857142857,0.02702702211833466,0.375,0.14228029919046956,0
318,0.07027026810483569,0.2857142857142857,0.1351351321592404,0.09375,0.003744219432597025,0
319,0.027027023305186384,0.14285714285714285,0.0,0.28125,0.037589015365906066,1
320,0.021621621356581452,0.14285714285714285,0.0,0.375,0.09235738432479183,0
321,0.04864864779149746,0.2857142857142857,0.0270270266588751,0.15625,0.037589015365906066,0
322,0.016216216278246893,0.14285714285714285,0.0,0.0,0.0,0
323,0.00540540090536172,0.0,0.0,0.25,0.011306072088443765,0
324,0.027027023305186384,0.14285714285714285,0.0,0.203125,0.019969165946271086,0
325,0.0054054050783345605,0.14285714285714285,0.0,0.1875,0.023346303342865526,0
326,0.11891891485308995,0.14285714285714285,0.1351351321592404,0.046875,0.01725277065431717,0
327,0.032432431513250565,0.14285714285714285,0.0,0.046875,0.0023493132559513305,0
328,0.05405405391307523,0.14285714285714285,0.0,0.21875,0.013141472456402346,0
329,0.032432431513250565,0.14285714285714285,0.0,0.0625,0.02209822965355239,0
330,0.010810810156669123,0.14285714285714285,0.0,0.09375,0.001468321602640777,0
331,0.09729729871272455,0.2857142857142857,0.0,0.375,0.1924968724894428,0
332,0.09189188946141714,0.2857142857142857,0.0270270266588751,0.21875,0.010645326713118458,0
333,0.027027026434916012,0.0,0.0,0.171875,0.0015417370286358591,0
334,0.00540540090536172,0.0,0.0,0.1875,0.05520886478554104,0
335,0.054054052869832024,0.14285714285714285,0.0,0.640625,0.13317670459995976,0
336,0.09729729871272455,0.14285714285714285,0.0,1.0,0.6556786594064878,0
337,0.0648648598967715,0.14285714285714285,0.0,0.203125,0.013508552857062539,0
338,0.00540540090536172,0.14285714285714285,0.02702702211833466,0.21875,0.016518609852996784,0
339,0.021621625529554295,0.2857142857142857,0.08108107770635507,0.3125,0.024520961606183583,0
340,0.0054054050783345605,0.2857142857142857,0.0270270266588751,0.375,0.09096247978348854,0
341,0.027027026434916012,0.14285714285714285,0.0,0.375,0.09096247978348854,0
342,0.016216217321490103,0.2857142857142857,0.0,0.171875,0.06519344775867658,0
343,0.010810810156669123,0.0,0.0,0.078125,0.039497832795202116,0
344,0.021621625529554295,0.14285714285714285,0.0,0.140625,0.013875633257722736,0
345,0.027027026434916012,0.2857142857142857,0.0270270266588751,0.21875,0.00469862651190266,0
346,0.00540540090536172,0.14285714285714285,0.0,0.3125,0.08318038248499894,0
347,0.0054054050783345605,0.0,0.0,0.09375,0.009470670085142794,0
348,0.08108107826150482,0.14285714285714285,0.0,0.328125,0.09338520846543494,0
349,0.021621621356581452,0.14285714285714285,0.0270270266588751,0.046875,0.008369428883162212,0
