feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,labels
0.020725389,0.125,0.021276596,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.0,0
0.03626943,0.125,0.063829787,0.0,0.023809524,0.0,0.0,0.025862069,0.296875,0.082828283,0.0,0.279527621,0
0.041450777,0.125,0.021276596,0.0,0.071428571,0.0,0.0,0.00862069,0.0625,0.021997755,0.0,0.0,0
0.06735751,0.375,0.0212766,0.0,0.07142857,0.02380952,0.0,0.01724138,0.125,0.04004489,0.0,0.0,0
0.1036269,0.125,0.1489362,0.0,0.02380952,0.0,0.0,0.00862069,0.140625,0.0372615,0.0,0.3993252,0
0.1606218,0.125,0.2765957,0.0,0.02380952,0.0,0.0,0.0,0.03125,0.01450056,0.0,0.2096457,0
0.0984456,0.125,0.1489362,0.0,0.5238095,0.1190476,0.0,0.0862069,0.09375,0.2463749,0.0,0.2515749,0
0.010362694,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.014545455,0.0,0.0,0
0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.0,0
0.015544041,0.125,0.0,0.0,0.023809524,0.023809524,0.0,0.00862069,0.109375,0.013468013,1.0,0.0,0
0.082901554,0.125,0.021276596,0.0,0.023809524,0.0,0.0,0.025862069,0.390625,0.004489338,0.0,0.0,0
0.010362694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.005072952,0.5,0.186351747,0
0.046632124,0.0,0.127659574,0.0,0.0,0.0,0.0,0.0,0.046875,0.005072952,0.5,0.335433145,0
0.025906736,0.125,0.0,0.0,0.023809524,0.0,0.0,0.025862069,0.234375,0.017194164,0.0,0.093175892,0
0.02590674,0.125,0.04255319,0.0,0.04761905,0.0,0.0,0.02586207,0.734375,0.036633,0.0,0.09317589,0
0.025906736,0.125,0.021276596,0.0,0.047619048,0.0,0.0,0.00862069,0.171875,0.066891134,0.0,0.0,0
0.0880829,0.25,0.1489362,0.0,0.02380952,0.02380952,0.0,0.00862069,0.3125,0.0243771,0.0,0.1863517,0
0.056994819,0.125,0.021276596,0.0,0.0,0.119047619,0.0,0.034482759,0.109375,0.007542088,0.0,0.0,0
0.06217617,0.25,0.0212766,0.0,0.07142857,0.0,0.0,0.06034483,0.03125,0.03721661,0.0,0.0,0
0.04145078,0.125,0.04255319,0.0,0.02380952,0.0,0.0,0.00862069,0.15625,0.02653199,0.0,0.06211724,0
0.020725389,0.0,0.021276596,0.0,0.0,0.0,0.0,0.0,0.203125,0.003142536,0.5,0.0,0
0.1398964,0.375,0.04255319,0.0,0.02380952,0.07142857,0.0,0.00862069,0.109375,0.0461055,0.0,0.01996626,0
0.06735751,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.140625,0.01634119,0.0,0.0,0
0.051813472,0.25,0.042553191,0.0,0.095238095,0.023809524,0.0,0.00862069,0.09375,0.01301908,0.0,0.152469611,0
0.025906736,0.125,0.021276596,0.0,0.095238095,0.0,0.0,0.120689655,0.40625,0.011178451,0.0,0.0,0
0.1243523,0.25,0.0212766,0.0,0.07142857,0.04761905,0.0,0.00862069,0.09375,0.04579125,0.0,0.0,0
0.010362694,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.014545455,0.0,0.0,0
0.031088083,0.25,0.0,0.0,0.023809524,0.047619048,0.0,0.017241379,0.203125,0.031021324,0.0,0.0,0
0.025906736,0.125,0.0,0.0,0.0,0.0,0.0,0.068965517,0.265625,0.12,0.0,0.0,0
0.05181347,0.0,0.04255319,0.0,0.07142857,0.0,0.0,0.00862069,0.171875,0.0169248,0.0,0.1524696,0
0.03626943,0.125,0.0,0.0,0.0,0.0,0.0,0.00862069,0.265625,0.041705948,0.0,0.209645716,0
0.02590674,0.125,0.0,0.0,0.04761905,0.0,0.0,0.00862069,0.234375,0.008754209,0.0,0.0,0
0.1243523,0.25,0.06382979,0.0,0.1190476,0.0,0.2,0.00862069,0.0625,0.02320988,0.0,0.111811,0
0.015544041,0.125,0.0,0.0,0.0,0.047619048,0.0,0.00862069,0.109375,0.013468013,1.0,0.0,0
0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.01724138,0.46875,0.08579125,0.0,0.0,0
0.1502591,0.375,0.0,0.0,0.04761905,0.04761905,0.0,0.00862069,0.515625,0.05903479,0.0,0.01863517,1
0.1139896,0.375,0.0,0.0,0.07142857,0.02380952,0.0,0.00862069,0.796875,0.3160045,0.0,0.0,1
0.03108808,0.125,0.0,0.0,0.02380952,0.0,0.0,0.00862069,0.125,0.01248036,0.0,0.0,0
0.02072539,0.25,0.0212766,0.0,0.02380952,0.02380952,0.0,0.06034483,0.1875,0.06680135,0.0,0.0,0
0.04145078,0.125,0.06382979,0.0,0.0,0.0,0.0,0.0,0.078125,0.002873176,0.0,0.1242345,0
0.1398964,0.375,0.0,0.0,0.1428571,0.02380952,0.0,0.02586207,1.0,0.4012121,0.0,0.03993252,0
0.051813472,0.25,0.042553191,0.0,0.023809524,0.023809524,0.0,0.025862069,0.296875,0.082828283,0.0,0.152469611,0
0.067357513,0.0,0.106382979,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.359392631,0
0.046632124,0.25,0.0,0.0,0.071428571,0.071428571,0.0,0.0,0.0625,0.003681257,0.0,0.0,0
0.088082902,0.0,0.085106383,0.0,0.0,0.0,0.0,0.0,0.5,0.026038159,0.0,0.279527621,0
0.025906736,0.0,0.021276596,0.0,0.0,0.0,0.0,0.00862069,0.15625,0.002603816,0.0,0.093175892,0
0.010362694,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.034482759,0.28125,0.097059484,0.0,0.186351747,0
0.103626943,0.5,0.042553191,0.0,0.023809524,0.19047619,0.2,0.060344828,0.28125,0.010325477,0.0,0.026621678,0
0.04663212,0.25,0.0212766,0.0,0.02380952,0.04761905,0.0,0.0,0.125,0.01292929,0.0,0.0,0
0.025906736,0.125,0.0,0.0,0.071428571,0.0,0.0,1.0,0.0625,0.055937149,0.0,0.0,0
0.02072539,0.375,0.0212766,0.0,0.02380952,0.02380952,0.0,0.00862069,0.1875,0.01405163,0.0,0.0,0
0.01036269,0.375,0.0,0.0,0.0,0.1190476,0.0,0.02586207,0.375,0.1179798,0.0,0.0,0
0.03626943,0.125,0.042553191,0.0,0.071428571,0.0,0.0,0.043103448,0.046875,0.008574635,0.0,0.069881905,0
0.010362694,0.125,0.021276596,0.0,0.0,0.0,0.0,0.00862069,0.234375,0.007003367,0.0,0.0,0
0.269430052,0.25,0.14893617,0.0,0.047619048,0.142857143,0.0,0.034482759,0.328125,0.01701459,0.0,0.137126747,1
0.05699482,0.0,0.0,0.0,0.02380952,0.0,0.0,0.00862069,0.1875,0.02487093,0.0,0.2329397,0
0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.04310345,0.46875,0.1582492,0.0,0.0,1
0.02072539,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.02586207,0.21875,0.01270483,0.0,0.111811,0
0.02590674,0.5,0.0,0.0,0.02380952,0.04761905,0.0,0.06896552,0.171875,0.04013468,0.0,0.0,0
0.077720207,0.125,0.085106383,0.0,0.047619048,0.0,0.0,0.034482759,0.234375,0.011402918,0.0,0.244586668,0
0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.171875,0.02267116,0.0,0.0,0
0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.068965517,0.265625,0.12,0.0,0.0,0
0.04145078,0.25,0.0,0.0,0.0,0.04761905,0.0,0.01724138,0.625,0.04628507,0.0,0.0,1
0.010362694,0.0,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.078125,0.012031425,0.0,0.186351747,0
0.02590674,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0216835,0.0,0.2795276,0
0.04145078,0.25,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.15625,0.01212121,0.0,0.06211724,0
0.05699482,0.125,0.1276596,0.0,0.02380952,0.0,0.0,0.03448276,0.453125,0.04870932,0.0,0.3727035,0
0.010362694,0.0,0.0,0.0,0.047619048,0.0,0.0,0.00862069,0.09375,0.02379349,0.0,0.186351747,0
0.01036269,0.0,0.0,0.0,0.0,0.0,0.0,0.01724138,0.125,0.01714927,0.0,0.0,0
0.051813472,0.0,0.021276596,0.0,0.071428571,0.0,0.0,0.025862069,0.203125,0.024107744,0.0,0.101646408,0
0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.02810325,0.0,0.0,0
0.01554404,0.0,0.0212766,0.0,0.04761905,0.0,0.0,0.01724138,0.171875,0.02267116,0.0,0.0,0
0.05181347,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.01724138,0.0625,0.01750842,0.0,0.0,0
0.02590674,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.04310345,0.1875,0.02473625,0.0,0.0,0
0.025906736,0.0,0.021276596,0.0,0.071428571,0.0,0.0,0.025862069,0.046875,0.002603816,0.0,0.0,0
0.020725389,0.0,0.063829787,0.0,0.023809524,0.0,0.0,0.034482759,0.28125,0.097059484,0.0,0.335433145,0
0.020725389,0.0,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.09375,0.011806958,0.0,0.0,0
0.046632124,0.0,0.063829787,0.0,0.0,0.0,0.0,0.00862069,0.171875,0.000942761,0.0,0.111811048,0
0.02072539,0.125,0.0,0.0,0.0,0.0,0.0,0.06896552,0.234375,0.02127946,0.0,0.0,0
0.067357513,0.25,0.106382979,0.0,0.119047619,0.023809524,0.0,0.017241379,0.484375,0.01315376,0.0,0.359392655,0
0.02072539,0.125,0.0,0.0,0.04761905,0.0,0.0,0.0,0.078125,0.02141414,0.0,0.0,0
0.015544041,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.00862069,0.125,0.011582492,0.0,0.13976381,0
0.04145078,0.0,0.08510638,0.0,0.02380952,0.0,0.0,0.02586207,0.03125,0.005791246,0.0,0.1863517,0
0.056994819,0.25,0.042553191,0.0,0.023809524,0.047619048,0.0,0.00862069,0.125,0.002020202,0.0,0.093175892,0
0.01036269,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.140625,0.00704826,1.0,0.0,0
0.02590674,0.0,0.04255319,0.0,0.0,0.0,0.0,0.04310345,0.09375,0.00956229,0.0,0.09317589,0
0.08290155,0.25,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.171875,0.03012346,1.0,0.06577123,0
0.03108808,0.125,0.08510638,0.0,0.02380952,0.0,0.0,0.0,0.046875,0.004444444,0.0,0.2395951,0
0.03108808,0.125,0.0,0.0,0.04761905,0.0,0.0,0.03448276,0.359375,0.06379349,0.0,0.0,0
0.05181347,0.125,0.0212766,0.0,0.04761905,0.1904762,0.0,0.00862069,0.03125,0.02087542,0.0,0.0,0
0.1036269,0.375,0.0,0.0,0.04761905,0.0,0.0,0.02586207,0.28125,0.02626263,0.0,0.0,0
0.020725389,0.25,0.0,0.0,0.023809524,0.023809524,0.0,0.017241379,0.15625,0.02325477,0.0,0.0,0
0.02590674,0.0,0.04255319,0.0,0.02380952,0.0,0.0,0.00862069,0.34375,0.02927048,0.0,0.2795276,0
0.3316062,0.125,0.0,0.0,0.04761905,0.0,0.0,0.0,0.375,0.08502806,0.0,0.0,0
0.02072539,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.01724138,0.140625,0.02056117,0.0,0.0,0
0.06217617,0.125,0.0212766,0.0,0.02380952,0.0,0.0,0.00862069,0.140625,0.02792368,0.0,0.0,0
0.01554404,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.02262626,0.0,0.0,0
0.088082902,0.375,0.0,0.0,0.0,0.071428571,0.0,0.0,0.1875,0.014545455,0.0,0.0,0
0.07253886,0.375,0.0,0.0,0.02380952,0.04761905,0.0,0.0,0.234375,0.04987654,0.0,0.0,0
0.062176166,0.5,0.021276596,0.0,0.023809524,0.047619048,0.2,0.060344828,0.28125,0.010325477,0.0,0.0,0
0.01554404,0.125,0.0,0.0,0.1190476,0.0,0.0,0.00862069,0.1875,0.1076094,0.0,0.0,0
0.1813472,0.125,0.3617021,0.0,0.1666667,0.0,0.0,0.02586207,0.078125,0.03501684,0.0,0.5124673,0
0.03626943,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.01724138,0.59375,0.04615039,0.0,0.0,0
0.020725389,0.25,0.0,0.0,0.023809524,0.023809524,0.0,0.017241379,0.15625,0.02325477,0.0,0.0,0
0.09326425,0.25,0.0212766,0.0,0.3809524,0.02380952,0.0,0.02586207,1.0,0.4012121,0.0,0.05884794,0
0.02072539,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.02586207,0.078125,0.001301908,0.0,0.0,0
0.015544041,0.0,0.0,0.0,0.023809524,0.0,0.0,0.043103448,0.265625,0.041391695,0.0,0.0,0
0.02072539,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.02586207,0.265625,0.03600449,0.0,0.0,0
0.0984456,0.25,0.0,0.0,0.2142857,0.04761905,0.0,0.06896552,0.421875,0.2153535,0.0,0.0,1
0.093264249,0.125,0.063829787,0.0,0.071428571,0.047619048,0.0,0.00862069,0.546875,0.024870932,0.0,0.1471198,0
0.03626943,0.125,0.04255319,0.0,0.07142857,0.0,0.0,0.03448276,0.125,0.01503928,0.0,0.1397638,0
0.046632124,0.25,0.0,0.0,0.071428571,0.023809524,0.0,0.034482759,0.09375,0.015084175,0.0,0.0,0
0.025906736,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.025862069,0.171875,0.005836139,0.0,0.093175874,0
0.07772021,0.125,0.0,0.0,0.0,0.0952381,0.0,0.0,0.109375,0.005117845,0.0,0.06988191,0
0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.0,0
0.01554404,0.125,0.0,0.0,0.0,0.0,0.0,0.06896552,0.234375,0.01943883,0.0,0.0,0
0.05699482,0.0,0.04255319,0.0,0.07142857,0.0,0.0,0.04310345,0.1875,0.05530864,0.0,0.1397638,0
0.010362694,0.0,0.0,0.0,0.023809524,0.0,0.0,0.00862069,0.03125,0.004489338,0.0,0.186351747,0
0.056994819,0.125,0.021276596,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.186351747,0
0.005181347,0.125,0.0,0.0,0.0,0.0,0.0,0.1982759,0.265625,0.07021324,0.0,0.0,0
0.1088083,0.125,0.1276596,0.0,0.1190476,0.0,0.0,0.00862069,0.34375,0.2409428,0.0,0.127058,0
0.01554404,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.06034483,0.1875,0.05818182,0.0,0.0,0
0.020725389,0.125,0.0,0.0,0.023809524,0.0,0.0,0.0,0.09375,0.001167228,0.0,0.0,1
0.020725389,0.125,0.021276596,0.0,0.0,0.0,0.0,0.025862069,0.0,0.001346801,0.0,0.0,0
0.010362694,0.0,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.001930415,1.0,0.186351747,0
0.025906736,0.125,0.0,0.0,0.023809524,0.047619048,0.0,0.025862069,0.1875,0.02379349,0.0,0.0,0
0.03626943,0.125,0.08510638,0.0,0.07142857,0.0,0.0,0.03448276,0.359375,0.06379349,0.0,0.2096457,0
0.031088083,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.109375,0.012704826,0.0,0.0,0
0.02072539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.002020202,1.0,0.111811,1
0.031088083,0.125,0.021276596,0.0,0.023809524,0.023809524,0.0,0.0,0.203125,0.030527497,0.0,0.079865034,0
0.1036269,0.5,0.0,0.2916667,0.07142857,0.02380952,0.0,0.02586207,0.265625,0.01396184,0.0,0.0,0
0.03108808,0.0,0.0212766,0.0,0.07142857,0.0,0.0,0.04310345,0.1875,0.05530864,0.0,0.07986501,0
0.02590674,0.125,0.0,0.0,0.04761905,0.0,0.0,0.0,0.140625,0.01337823,0.0,0.09317589,0
0.04145078,0.0,0.04255319,0.0,0.02380952,0.0,0.0,0.00862069,0.34375,0.02927048,0.0,0.1863517,0
0.051813472,0.125,0.021276596,0.0,0.023809524,0.0,0.0,0.00862069,0.140625,0.000897868,0.0,0.0,0
0.01554404,0.25,0.0,0.0,0.0,0.02380952,0.0,0.00862069,0.203125,0.04987654,0.0,0.0,0
0.05699482,0.25,0.06382979,0.0,0.02380952,0.02380952,0.0,0.0,0.15625,0.05342312,0.0,0.2329397,0
0.01554404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.002020202,1.0,0.0,1
0.020725389,0.125,0.0,0.0,0.095238095,0.0,0.0,0.034482759,0.234375,0.011402918,0.0,0.0,0
0.025906736,0.125,0.0,0.0,0.095238095,0.0,0.0,0.017241379,0.828125,0.22698092,0.0,0.0,0
0.010362694,0.0,0.021276596,0.0,0.023809524,0.0,0.0,0.034482759,0.28125,0.097059484,0.0,0.186351747,0
0.1295337,0.125,0.0212766,0.0,0.02380952,0.02380952,0.0,0.00862069,0.203125,0.01607183,0.0,0.0,0
0.031088083,0.0,0.021276596,0.0,0.119047619,0.0,0.0,0.034482759,0.0625,0.005432099,0.0,0.079865034,0
0.015544041,0.125,0.0,0.0,0.023809524,0.023809524,0.0,0.0,0.15625,0.007542088,0.0,0.0,0
0.03626943,0.125,0.0,0.0,0.119047619,0.0,0.0,0.068965517,0.09375,0.028013468,0.0,0.13976381,0
0.1036269,0.5,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0625,0.002289562,0.0,0.0,0
0.01554404,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.140625,0.008035915,0.0,0.0,0
0.051813472,0.125,0.127659574,0.0,0.047619048,0.0,0.0,0.060344828,0.015625,0.008978676,0.0,0.254116044,0
0.046632124,0.25,0.021276596,0.041666667,0.023809524,0.0,0.0,0.00862069,0.21875,0.024377104,0.0,0.0,0
0.03626943,0.25,0.0,0.0,0.0,0.0,0.0,0.02586207,0.09375,0.01530864,0.0,0.0,0
0.05181347,0.125,0.0,0.0,0.0,0.0,0.0,0.06896552,0.234375,0.01961841,0.0,0.0,0
0.025906736,0.125,0.0,0.0,0.071428571,0.0,0.0,0.034482759,0.078125,0.002603816,0.0,0.186351747,0
0.05699482,0.125,0.0212766,0.04166667,0.0,0.0,0.0,0.01724138,0.078125,0.01050505,0.0,0.04658793,0
0.015544041,0.125,0.0,0.0,0.047619048,0.0,0.0,0.017241379,0.359375,0.039147026,0.0,0.0,1
0.02072539,0.125,0.0,0.08333333,0.04761905,0.0,0.0,0.00862069,0.203125,0.02078563,0.0,0.0,0
0.051813472,0.125,0.0,0.0,0.023809524,0.0,0.0,0.025862069,0.203125,0.002828283,0.0,0.0,0
0.06735751,0.25,0.0212766,0.0,0.0,0.02380952,0.0,0.01724138,0.203125,0.01566779,0.0,0.03993252,0
0.04663212,0.0,0.04255319,0.0,0.02380952,0.0,0.0,0.0,0.015625,0.002199776,0.0,0.1677166,0
0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.01724138,0.078125,0.02689113,0.0,0.0,0
0.010362694,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.484375,0.024646465,0.0,0.0,0
0.0984456,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00305275,0.0,0.05590552,0
0.025906736,0.125,0.021276596,0.0,0.0,0.047619048,0.0,0.025862069,0.1875,0.013647587,0.0,0.0,0
0.015544041,0.125,0.021276596,0.0,0.023809524,0.0,0.0,0.0,0.078125,0.002020202,1.0,0.0,0
0.031088083,0.25,0.0,0.0,0.023809524,0.071428571,0.0,0.017241379,0.203125,0.031021324,0.0,0.0,0
0.03626943,0.125,0.0,0.0,0.023809524,0.071428571,0.0,0.034482759,0.15625,0.029315376,0.0,0.0,0
0.02590674,0.0,0.0,0.0,0.1428571,0.0,0.0,0.02586207,1.0,0.4012121,0.0,0.0,0
0.056994819,0.0,0.021276596,0.0,0.0,0.0,0.0,0.034482759,0.109375,0.007542088,0.0,0.0,0
0.03626943,0.125,0.0,0.0,0.04761905,0.0,0.0,0.02586207,0.15625,0.03443322,0.0,0.0,0
0.020725389,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026936,0.0,0.0,0
0.07253886,0.125,0.106382979,0.0,0.047619048,0.0,0.0,0.025862069,0.203125,0.010549944,0.0,0.409973825,0
0.03626943,0.125,0.04255319,0.0,0.0,0.02380952,0.0,0.0,0.1875,0.02671156,0.0,0.06988191,0
0.02072539,0.125,0.0,0.0,0.0,0.0,0.0,0.06896552,0.234375,0.01961841,0.0,0.0,0
0.015544041,0.125,0.021276596,0.0,0.0,0.0,0.0,0.025862069,0.359375,0.024466891,0.0,0.0,0
0.031088083,0.0,0.042553191,0.0,0.047619048,0.0,0.0,0.0,0.140625,0.008035915,0.0,0.239595103,0
0.04145078,0.125,0.0,0.1666667,0.0,0.0,0.0,0.0,0.046875,0.01364759,0.0,0.0,0
0.025906736,0.125,0.021276596,0.0,0.023809524,0.0,0.0,0.051724138,0.0625,0.007901235,0.0,0.0,0
0.041450777,0.125,0.0,0.041666667,0.023809524,0.0,0.0,0.025862069,0.328125,0.045611672,0.0,0.124234498,0
0.01554404,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.004624018,0.0,0.0,0
0.07772021,0.25,0.0,0.0,0.02380952,0.0,0.0,0.0,0.046875,0.003142536,1.0,0.2096457,0
0.05181347,0.125,0.04255319,0.0,0.04761905,0.0,0.0,0.0,0.046875,0.002334456,0.0,0.1524696,0
0.03108808,0.125,0.04255319,0.0,0.04761905,0.0,0.0,0.04310345,0.1875,0.02473625,0.0,0.07986501,0
0.07253886,0.25,0.06382979,0.0,0.04761905,0.07142857,0.0,0.06896552,0.171875,0.04013468,0.0,0.1490814,0
0.02590674,0.125,0.0,0.0,0.02380952,0.0,0.0,0.02586207,0.734375,0.036633,0.0,0.09317589,0
0.020725389,0.125,0.0,0.0,0.071428571,0.0,0.0,0.017241379,0.828125,0.22698092,0.0,0.0,0
0.09326425,0.125,0.1489362,0.0,0.04761905,0.0,0.0,0.0,0.046875,0.06994388,0.0,0.4413594,1
0.025906736,0.25,0.0,0.0,0.142857143,0.023809524,0.0,0.017241379,0.828125,0.22698092,0.0,0.0,0
0.01036269,0.125,0.0,0.0,0.02380952,0.0,0.0,0.0,0.09375,0.01907969,0.0,0.0,0
0.05181347,0.375,0.08510638,0.0,0.07142857,0.04761905,0.0,0.01724138,0.46875,0.08579125,0.0,0.2032928,0
0.03108808,0.125,0.04255319,0.0,0.04761905,0.0,0.0,0.01724138,0.328125,0.1215264,0.0,0.07986501,0
0.02590674,0.125,0.0,0.0,0.04761905,0.0,0.0,0.00862069,0.234375,0.008754209,0.0,0.0,0
0.05699482,0.25,0.0,0.25,0.02380952,0.02380952,0.0,0.00862069,0.25,0.0189899,0.0,0.0,0
0.03626943,0.25,0.0,0.0,0.119047619,0.023809524,0.0,0.017241379,0.828125,0.22698092,0.0,0.0,0
0.041450777,0.125,0.0,0.083333333,0.047619048,0.0,0.0,0.051724138,0.25,0.0203367,0.0,0.062117249,0
0.06217617,0.25,0.0,0.0,0.02380952,0.02380952,0.0,0.01724138,0.390625,0.0114927,0.0,0.0,0
0.04145078,0.125,0.0212766,0.0,0.04761905,0.0,0.0,0.00862069,0.28125,0.03739618,0.0,0.06211724,0
0.025906736,0.0,0.021276596,0.0,0.047619048,0.0,0.0,0.034482759,0.140625,0.030213244,0.0,0.093175874,0
0.0880829,0.125,0.06382979,0.0,0.0,0.0,0.0,0.0,0.140625,0.05921437,0.0,0.06211724,0
0.1295337,0.25,0.08510638,0.0,0.02380952,0.1428571,0.0,0.00862069,0.328125,0.08197531,0.0,0.1505149,0
0.025906736,0.125,0.0,0.0,0.023809524,0.0,0.0,0.025862069,0.6875,0.135443322,0.0,0.0,0
0.02072539,0.0,0.0,0.0,0.02380952,0.0,0.0,0.02586207,0.28125,0.05117845,0.0,0.111811,0
